TaskID;Type;FailOnCondition;StayActive;TargetQty;ItemName;ItemDropVC;ItemDropProbability;ChestDropProbability;EnforceLocationRequirement;TerritoryID;POITag;GameModeID;LootTag;PauseAndClearLootOnTaskComplete;AwardOnlyOnce;ShouldCheckPoints;GuranteedDropAttempts;TargetThreshold;CraftingRecipeId;CraftAnyRecipe;InteractTag;UIScreenTag;TriggerAreaType;KillEnemyType;KillEnemyWeaponID;Duration;TaskBuySellType;IsPurchaseOrEarn;IsExactMatch;UseTypeAffix;TypeAffix;UseMatAffix;MatAffix;UseMagicAffix;MagicAffix;MapMarkerMapIcon;MapMarkerTitleLocTag;MapMarkerDescriptionLocTag;MapMarkerWorldPositionX;MapMarkerWorldPositionY;MapMarkerWorldDistanceThreshold;UseLargeItemDisplay;TP_TargetTag;TP_DescriptionTag;OverrideLocation;IsHidden;CompletedNotificationId;GridLayout;CommunityGoalTag;HideChildren;TriggerAnalyticsEvent;SubTask1;SubTask2;SubTask3;SubTask4;SubTask5
FM_C_0868_leg_B_task;TaskHaveAndReturnItems;;0;7;FM_loot_item_23_08;;0;100;true;;dynasty_shrine_20203;;;true;false;;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_loot_chests_generic_at_POI;;0;;;;;;;;;;
FM_C_0868_leg_C_task;TaskHaveAndReturnItems;;0;8;FM_loot_item_24_08;;0;100;true;;Dynasty_Monastery_30240;;;true;false;;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_loot_chests_generic_at_POI;;0;;;;;;;;;;
FM_C_0869_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;;false;false;;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;FM_C_0869_tasks_first_container;M_ReturnToGiver;;;
FM_C_0869_tasks_first_container;SimpleTaskContainer;;0;0;;;0;0;false;;;;;false;false;;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;1;;;;;;FM_C_0869_leg_A_task;FM_C_0869_leg_B_task;FM_C_0869_leg_C_task;;
FM_C_0869_leg_A_task;TaskHaveAndReturnItems;;0;7;FM_loot_item_25_08;;0;100;true;;Dynasty_FireShrine_30228;;;true;false;;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_loot_chests_generic_at_POI;;0;;;;;;;;;;
FM_C_0869_leg_B_task;TaskHaveAndReturnItems;;0;6;FM_loot_item_26_08;;0;100;true;;Dynasty_Shipwreck_30227;;;true;false;;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_loot_chests_generic_at_POI;;0;;;;;;;;;;
FM_C_0869_leg_C_task;TaskHaveAndReturnItems;;0;7;FM_loot_item_27_08;;0;100;true;;Dryad_Ruins_30229;;;true;false;;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_loot_chests_generic_at_POI;;0;;;;;;;;;;
FM_C_0870_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;;false;false;;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;FM_C_0870_tasks_first_container;M_ReturnToGiver;;;
FM_C_0870_tasks_first_container;SimpleTaskContainer;;0;0;;;0;0;false;;;;;false;false;;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;1;;;;;;FM_C_0870_leg_A_task;FM_C_0870_leg_B_task;FM_C_0870_leg_C_task;;
FM_C_0870_leg_A_task;TaskHaveAndReturnItems;;0;7;FM_loot_item_28_08;;0;100;true;;Dynasty_WaterShrine_30234;;;true;false;;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_loot_chests_generic_at_POI;;0;;;;;;;;;;
FM_C_0870_leg_B_task;TaskHaveAndReturnItems;;0;1;FM_loot_item_29_08;;0;100;true;;Dynasty_Camp_30237;;;true;false;;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_loot_chests_generic_at_POI;;0;;;;;;;;;;
FM_C_0870_leg_C_task;TaskHaveAndReturnItems;;0;8;FM_loot_item_30_08;;0;100;true;;Dynasty_MountainTemple_30235;;;true;false;;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_loot_chests_generic_at_POI;;0;;;;;;;;;;
FM_08_PVP_Spy_Marauder_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;;false;false;;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;FM_08_PVP_Spy_Marauder_2_step_container;M_ReturnToGiver;;;
FM_08_PVP_Spy_Marauder_2_step_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;;false;false;;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_task_pvp;;1;;;;;;FM_08_PVP_Spy_Marauder_first_ordie;FM_08_PVP_Spy_Marauder_task_ordie;;;
FM_08_PVP_Spy_Marauder_first_ordie;SimpleTaskContainer;;0;0;;;0;0;false;;;;;false;false;;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;1;;;;;;FM_08_PVP_Spy_Marauder_first;M_task_die_reset;;;
FM_08_PVP_Spy_Marauder_first;TaskGatherItems;;0;1;FM_PVP_Marauders_item_1;PVP_0002_DeadDropGiveItem;100;0;true;;poi_30245_factionarea;;;true;false;;0;;;;IO_PVP_0002_DeadDropGiveItem;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_espionage_step_1_at_POI;7604.94 6002.37 102.05;0;;;;;;;;;;
FM_08_PVP_Spy_Marauder_task_ordie;SimpleTaskContainer;;0;0;;;0;0;false;;;;;false;false;;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;1;;;;;;FM_08_PVP_Spy_Marauder_turnin;M_task_die_reset;;;
FM_08_PVP_Spy_Marauder_turnin;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;;false;false;;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;1;;;;;;FM_08_PVP_Spy_Marauder_task;FM_08_PVP_Spy_Marauder_remove;;;
FM_08_PVP_Spy_Marauder_task;TaskGatherAndReturnItems;;1;1;FM_PVP_Marauders_item_2;PVP_0003_DeadDropGiveItem;100;0;true;;poi_30313_factionarea;;;true;false;;0;;;;IO_PVP_0003_DeadDropGiveItem;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_espionage_step_2_at_POI;7435.23 6392.44 251.86;0;;;;;;;;;;
FM_08_PVP_Spy_Marauder_remove;TaskRemoveItem;;0;1;FM_PVP_Marauders_item_1;;0;0;false;;;;;false;false;;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;
FM_08_PVP_Poach_Marauder_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;;false;false;;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;FM_08_PVP_Poach_Marauder_first;M_ReturnToGiver;;;
FM_08_PVP_Poach_Marauder_first;SimpleTaskContainer;;0;0;;;0;0;false;;;;;false;false;;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_task_pvp;;1;;;;;;FM_08_PVP_Poach_Marauder_task;M_task_die_reset;;;
FM_08_PVP_Poach_Marauder_task;TaskKillContribution;;0;3;;;0;0;true;;poi_30244_factionarea;;;true;false;;0;;;;;;;Tiger_08QP04;;0;;;;;;;;;;;;;;;;;;@objective_mission_destroy_generic_at_POI;7358.83 6036.78 134.01;0;;;;;;;;;;
FM_08_PVP_Control_Marauder_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;;false;false;;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;FM_08_PVP_Control_Marauder_first;M_ReturnToGiver;;;
FM_08_PVP_Control_Marauder_first;SimpleTaskContainer;;0;0;;;0;0;false;;;;;false;false;;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_task_pvp;;1;;;;;;FM_08_PVP_Control_Marauder_task;M_task_die_reset;;;
FM_08_PVP_Control_Marauder_task;PatrolTask;;0;0;;;0;0;true;;poi_30313_factionarea;;;true;false;;0;;;;;;;;;90;;;;;;;;;;;;;;;;;;@objective_mission_task_patrol_timer;7342.4 6322.23 234.75;0;;;;;;;;;;
FM_08_PVP_Spy_Syndicate_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;;false;false;;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;FM_08_PVP_Spy_Syndicate_2_step_container;M_ReturnToGiver;;;
FM_08_PVP_Spy_Syndicate_2_step_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;;false;false;;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_task_pvp;;1;;;;;;FM_08_PVP_Spy_Syndicate_first_ordie;FM_08_PVP_Spy_Syndicate_task_ordie;;;
FM_08_PVP_Spy_Syndicate_first_ordie;SimpleTaskContainer;;0;0;;;0;0;false;;;;;false;false;;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;1;;;;;;FM_08_PVP_Spy_Syndicate_first;M_task_die_reset;;;
FM_08_PVP_Spy_Syndicate_first;TaskGatherItems;;0;1;FM_PVP_Syndicate_item_1;PVP_0001_DeadDropGiveItem;100;0;false;;poi_30244_factionarea;;;true;false;;0;;;;IO_PVP_0001_DeadDropGiveItem;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_espionage_step_1_at_POI;7107.34 6079.99 120.68;0;;;;;;;;;;
FM_08_PVP_Spy_Syndicate_task_ordie;SimpleTaskContainer;;0;0;;;0;0;false;;;;;false;false;;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;1;;;;;;FM_08_PVP_Spy_Syndicate_turnin;M_task_die_reset;;;
FM_08_PVP_Spy_Syndicate_turnin;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;;false;false;;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;1;;;;;;FM_08_PVP_Spy_Syndicate_task;FM_08_PVP_Spy_Syndicate_remove;;;
FM_08_PVP_Spy_Syndicate_task;TaskGatherAndReturnItems;;1;1;FM_PVP_Syndicate_item_2;PVP_0002_DeadDropGiveItem;100;0;true;;poi_30245_factionarea;;;true;false;;0;;;;IO_PVP_0002_DeadDropGiveItem;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_espionage_step_2_at_POI;7604.94 6002.37 102.05;0;;;;;;;;;;
FM_08_PVP_Spy_Syndicate_remove;TaskRemoveItem;;0;1;FM_PVP_Syndicate_item_1;;0;0;false;;;;;false;false;;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;
FM_08_PVP_Poach_Syndicate_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;;false;false;;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;FM_08_PVP_Poach_Syndicate_first;M_ReturnToGiver;;;
FM_08_PVP_Poach_Syndicate_first;SimpleTaskContainer;;0;0;;;0;0;false;;;;;false;false;;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_task_pvp;;1;;;;;;FM_08_PVP_Poach_Syndicate_task;M_task_die_reset;;;
FM_08_PVP_Poach_Syndicate_task;TaskKillContribution;;0;3;;;0;0;true;;poi_30313_factionarea;;;true;false;;0;;;;;;;Tiger_08QP04;;0;;;;;;;;;;;;;;;;;;@objective_mission_destroy_generic_at_POI;7342.4 6322.23 234.75;0;;;;;;;;;;
FM_08_PVP_Control_Syndicate_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;;false;false;;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;FM_08_PVP_Control_Syndicate_first;M_ReturnToGiver;;;
FM_08_PVP_Control_Syndicate_first;SimpleTaskContainer;;0;0;;;0;0;false;;;;;false;false;;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_task_pvp;;1;;;;;;FM_08_PVP_Control_Syndicate_task;M_task_die_reset;;;
FM_08_PVP_Control_Syndicate_task;PatrolTask;;0;0;;;0;0;true;;poi_30245_factionarea;;;true;false;;0;;;;;;;;;90;;;;;;;;;;;;;;;;;;@objective_mission_task_patrol_timer;7644.28 5926.02 84.98;0;;;;;;;;;;
FM_08_PVP_Spy_Covenant_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;;false;false;;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;FM_08_PVP_Spy_Covenant_2_step_container;M_ReturnToGiver;;;
FM_08_PVP_Spy_Covenant_2_step_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;;false;false;;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_task_pvp;;1;;;;;;FM_08_PVP_Spy_Covenant_first_ordie;FM_08_PVP_Spy_Covenant_task_ordie;;;
FM_08_PVP_Spy_Covenant_first_ordie;SimpleTaskContainer;;0;0;;;0;0;false;;;;;false;false;;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;1;;;;;;FM_08_PVP_Spy_Covenant_first;M_task_die_reset;;;
FM_08_PVP_Spy_Covenant_first;TaskGatherItems;;0;1;FM_PVP_Covenant_item_1;PVP_0003_DeadDropGiveItem;100;0;true;;poi_30313_factionarea;;;true;false;;0;;;;IO_PVP_0003_DeadDropGiveItem;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_espionage_step_1_at_POI;7435.23 6392.44 251.86;0;;;;;;;;;;
FM_08_PVP_Spy_Covenant_task_ordie;SimpleTaskContainer;;0;0;;;0;0;false;;;;;false;false;;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;1;;;;;;FM_08_PVP_Spy_Covenant_turnin;M_task_die_reset;;;
FM_08_PVP_Spy_Covenant_turnin;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;;false;false;;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;1;;;;;;FM_08_PVP_Spy_Covenant_task;FM_08_PVP_Spy_Covenant_remove;;;
FM_08_PVP_Spy_Covenant_task;TaskGatherAndReturnItems;;1;1;FM_PVP_Covenant_item_2;PVP_0001_DeadDropGiveItem;100;0;false;;poi_30244_factionarea;;;true;false;;0;;;;IO_PVP_0001_DeadDropGiveItem;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_espionage_step_2_at_POI;7107.34 6079.99 120.68;0;;;;;;;;;;
FM_08_PVP_Spy_Covenant_remove;TaskRemoveItem;;0;1;FM_PVP_Covenant_item_1;;0;0;false;;;;;false;false;;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;
FM_08_PVP_Poach_Covenant_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;;false;false;;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;FM_08_PVP_Poach_Covenant_first;M_ReturnToGiver;;;
FM_08_PVP_Poach_Covenant_first;SimpleTaskContainer;;0;0;;;0;0;false;;;;;false;false;;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_task_pvp;;1;;;;;;FM_08_PVP_Poach_Covenant_task;M_task_die_reset;;;
FM_08_PVP_Poach_Covenant_task;TaskKillContribution;;0;3;;;0;0;true;;poi_30245_factionarea;;;true;false;;0;;;;;;;Tiger_08QP04;;0;;;;;;;;;;;;;;;;;;@objective_mission_destroy_generic_at_POI;7644.28 5926.02 84.98;0;;;;;;;;;;
FM_08_PVP_Control_Covenant_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;;false;false;;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;FM_08_PVP_Control_Covenant_first;M_ReturnToGiver;;;
FM_08_PVP_Control_Covenant_first;SimpleTaskContainer;;0;0;;;0;0;false;;;;;false;false;;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_task_pvp;;1;;;;;;FM_08_PVP_Control_Covenant_task;M_task_die_reset;;;
FM_08_PVP_Control_Covenant_task;PatrolTask;;0;0;;;0;0;true;;poi_30244_factionarea;;;true;false;;0;;;;;;;;;90;;;;;;;;;;;;;;;;;;@objective_mission_task_patrol_timer;7358.83 6036.78 134.01;0;;;;;;;;;;
FM_08_H_01_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;;false;false;;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;FM_08_H_01_tasks_first_container;M_ReturnToGiver;;;
FM_08_H_01_tasks_first_container;SimpleTaskContainer;;0;0;;;0;0;false;;;;;false;false;;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;1;;;;;;FM_08_H_01_leg_A_task;FM_08_H_01_leg_B_task;FM_08_H_01_leg_C_task;;
FM_08_H_01_leg_A_task;TaskGatherAndReturnItems;;0;3;FM_hunt_item_1_08;Alligator_Black_60_08QP01;100;0;true;;ebonscalereach1;;;true;false;;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_hunt_generic_at_POI;;0;;;;;;;;;;
FM_08_H_01_leg_B_task;TaskGatherAndReturnItems;;0;3;FM_hunt_item_2_08;Goat_Mountain_08QP02;100;0;true;;ebonscalereach2;;;true;false;;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_hunt_generic_at_POI;;0;;;;;;;;;;
FM_08_H_01_leg_C_task;TaskGatherAndReturnItems;;0;3;FM_hunt_item_3_08;Wolf_Elemental_Earth_08QP01;100;0;true;;ebonscalereach1;;;true;false;;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_hunt_generic_at_POI;;0;;;;;;;;;;
FM_08_H_02_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;;false;false;;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;FM_08_H_02_tasks_first_container;M_ReturnToGiver;;;
FM_08_H_02_tasks_first_container;SimpleTaskContainer;;0;0;;;0;0;false;;;;;false;false;;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;1;;;;;;FM_08_H_02_leg_A_task;FM_08_H_02_leg_B_task;FM_08_H_02_leg_C_task;;
FM_08_H_02_leg_A_task;TaskGatherAndReturnItems;;0;1;FM_hunt_item_4_08;Elk_Strange_Named_08QP04;100;0;true;;ebonscalereach4;;;true;false;;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_hunt_generic_at_POI;7355.74 6294.65 232.51;0;;;;;;;;;;
FM_08_H_02_leg_B_task;TaskGatherAndReturnItems;;0;3;FM_hunt_item_5_08;Wolf_Black_08QP07a;100;0;true;;ebonscalereach7;;;true;false;;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_hunt_generic_at_POI;;0;;;;;;;;;;
FM_08_H_02_leg_C_task;TaskGatherAndReturnItems;;0;3;FM_hunt_item_6_08;Rabbit_08QP03;100;0;true;;ebonscalereach3;;;true;false;;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_hunt_generic_at_POI;;0;;;;;;;;;;
FM_08_H_03_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;;false;false;;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;FM_08_H_03_tasks_first_container;M_ReturnToGiver;;;
FM_08_H_03_tasks_first_container;SimpleTaskContainer;;0;0;;;0;0;false;;;;;false;false;;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;1;;;;;;FM_08_H_03_leg_A_task;FM_08_H_03_leg_B_task;FM_08_H_03_leg_C_task;;
FM_08_H_03_leg_A_task;TaskGatherAndReturnItems;;0;3;FM_hunt_item_7_08;Bear_Black_08QP06b;100;0;true;;ebonscalereach6;;;true;false;;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_hunt_generic_at_POI;;0;;;;;;;;;;
FM_08_H_03_leg_B_task;TaskGatherAndReturnItems;;0;3;FM_hunt_item_8_08;Tiger_08QP02;100;0;true;;ebonscalereach5;;;true;false;;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_hunt_generic_at_POI;;0;;;;;;;;;;
FM_08_H_03_leg_C_task;TaskGatherAndReturnItems;;0;3;FM_hunt_item_9_08;Bison_60;100;0;true;;ebonscalereach6;;;true;false;;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_hunt_generic_at_POI;;0;;;;;;;;;;
FM_08_EXP_01_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;;false;false;;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;FM_08_EXP_01_tasks_first_container;M_ReturnToGiver;;;
FM_08_EXP_01_tasks_first_container;SimpleTaskContainer;;0;0;;;0;0;false;;;;;false;false;;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;1;;;;;;FM_08_EXP_01_leg_A_task;;;;
FM_08_EXP_01_leg_A_task;TaskKillContribution;;0;2;;;0;0;false;;dungeon_entrance_20204;DungeonEbonscale00;;true;false;;0;;;;;;;Dynasty_Summoner_DG_Ebonscale_00;;0;;;;;;;;;;;;;;;;;;@objective_mission_kill_generic_at_POI;;0;;;;;;;;;;
FM_08_EXP_01_leg_B_task;TaskKillContribution;;0;1;;;0;0;false;;dungeon_entrance_20204;DungeonEbonscale00;;true;false;;0;;;;;;;Dynasty_Empress;;0;;;;;;;;;;;;;;;;;;@objective_complete_the_expedition;;0;;;;;;;;;;
FM_08_EXP_02_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;;false;false;;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;FM_08_EXP_02_tasks_first_container;M_ReturnToGiver;;;
FM_08_EXP_02_tasks_first_container;SimpleTaskContainer;;0;0;;;0;0;false;;;;;false;false;;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;1;;;;;;FM_08_EXP_02_leg_A_task;FM_08_EXP_02_leg_B_task;;;
FM_08_EXP_02_leg_A_task;TaskHaveAndReturnItems;;0;1;FM_loot_item_36;Dynasty_Warrior_Named_DG_Ebonscale_00;100;0;false;;dungeon_entrance_20204;DungeonEbonscale00;;true;false;;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_task_kill_have_X_items;;0;;;;;;;;;;
FM_08_EXP_02_leg_B_task;TaskHaveAndReturnItems;;0;1;FM_loot_item_37;Dynasty_Heavy_Named_DG_Ebonscale_00;100;0;false;;dungeon_entrance_20204;DungeonEbonscale00;;true;false;;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_task_kill_have_X_items;;0;;;;;;;;;;
FM_08_EXP_02_leg_C_task;TaskKillContribution;;0;1;;;0;0;false;;dungeon_entrance_20204;DungeonEbonscale00;;true;false;;0;;;;;;;Dynasty_Empress;;0;;;;;;;;;;;;;;;;;;@objective_complete_the_expedition;;0;;;;;;;;;;
FM_08_EXP_03_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;;false;false;;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;FM_08_EXP_03_tasks_first_container;M_ReturnToGiver;;;
FM_08_EXP_03_tasks_first_container;SimpleTaskContainer;;0;0;;;0;0;false;;;;;false;false;;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;1;;;;;;FM_08_EXP_03_leg_A_task;;;;
FM_08_EXP_03_leg_A_task;TaskHaveAndReturnItems;;0;3;FM_loot_item_38;;0;100;false;;dungeon_entrance_20204;DungeonEbonscale00;;true;false;;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_loot_chests_generic_at_POI;;0;;;;;;;;;;
FM_08_EXP_03_leg_B_task;TaskKillContribution;;0;1;;;0;0;false;;dungeon_entrance_20204;DungeonEbonscale00;;true;false;;0;;;;;;;Dynasty_Empress;;0;;;;;;;;;;;;;;;;;;@objective_complete_the_expedition;;0;;;;;;;;;;
