MissionID;MissionTier;ObjectiveID;IsCustomObjective;CategoricalProgressionId;IsPvpMission;AvailableTerritoryId;RequiredFaction;RequiredFortControlStatus;ReturnToGiverOverride;IsSettlementValidDestination;IsOutpostValidDestination;TaskKillContributionOverride;TaskKillContributionQtyOverride;TerritoryIDOverride;POITagOverride;TaskGiveAndTakeItemOverride;TaskHaveAndReturnItemsOverride;TaskHaveAndReturnItemsQtyOverride;TaskHaveAndReturnItemsDropProbabilityOverride;TaskHaveAndReturnChestDropProbabilityOverride;TaskHaveAndReturnItemsItemsDropVCOverride;LootTagOverride;PauseAndClearLootOnTaskCompleteOverride;TurninDistance;TaskTimerOverride;SuccessGameEventIdOverride;FailureGameEventIdOverride;TitleOverride;DescriptionOverride;ImagePath;MissionGoalType;ProviderDistanceLimit;MinLevel;MaxLevel;RequiredTradeskill;TradeskillLevel;Enabled;DevName;VCLevelRange;RecommendedGroupSize;PatrolDuration;PatrolPoi1;PatrolPoi2;PatrolPoi3;PatrolPoi4;GrantRewardsToOriginTerritory;ReleaseVersionOverride;ReleaseEventTagsOverride;OverrideLocation
FM_Hunt_0210;1;FM_huntx_location;false;;false;2;Marauder;0;true;false;false;Bear_Grizzly_Named_00;1;0;bear_den_50391;;FM_hunt_item_4_02;1;100;0;Bear_Grizzly_Named_00;;true;;0;FactionV2_35;FactionMission_Failure;@FactionMission_TROPHYHUNT_title;@FactionMission_TROPHYHUNT_desc;LyShineUI\Images\MissionImages\missionImage_bear.png;Hunt;0;33;35;Skinning;70;1;;35;0;0;;;;;false;;;
FM_Ass_0201;1;FM_killx_location;false;;false;2;Marauder;0;true;false;false;Undead_Hunter_Named_00;1;0;abandoned_village_40328;;;0;0;0;;;true;;0;FactionV2_29;FactionMission_Failure;@FactionMission_ASSASSINATE_title;@FactionMission_ASSASSINATE_desc;LyShineUI\Images\MissionImages\missionImage_wraith1.png;Raid;0;27;32;;0;1;;29;0;0;;;;;false;;;9995.424 6536.312 265.089
FM_Ass_0202;1;FM_killx_location;false;;false;2;Marauder;0;true;false;false;Withered_Brute_Named_06;1;0;abandoned_village_40257;;;0;0;0;;;true;;0;FactionV2_28;FactionMission_Failure;@FactionMission_ASSASSINATE_title;@FactionMission_ASSASSINATE_desc;LyShineUI\Images\MissionImages\missionImage_withered1.png;Raid;0;26;31;;0;1;;28;0;0;;;;;false;;;9048.425 5292.171 156.701
FM_Ass_0203;1;FM_killx_location;false;;false;2;Marauder;0;true;false;false;Ghost_Shackled_Named_00;1;0;brightwoodsisle_40221;;;0;0;0;;;true;;0;Faction+V2_35;FactionMission_Failure;@FactionMission_ASSASSINATE_ELITE_title;@FactionMission_ASSASSINATE_ELITE_desc;LyShineUI\Images\MissionImages\missionImage_wraith1.png;Raid;0;33;60;;0;1;;35;3;0;;;;;false;;;9564.442 5527.866 188.933
FM_Ass_0204;1;FM_killx_location;false;;false;2;Marauder;0;true;false;false;Ghost_Shackled_Named_02BW03b_01;1;0;brightwoodsisle_40221;;;0;0;0;;;true;;0;Faction+V2_35;FactionMission_Failure;@FactionMission_ASSASSINATE_ELITE_title;@FactionMission_ASSASSINATE_ELITE_NIGHT_desc;LyShineUI\Images\MissionImages\missionImage_wraith1.png;Raid;0;33;60;;0;1;;35;3;0;;;;;false;;;9534.260 5535.024 183.639
FM_Ass_0205;1;FM_killx_location;false;;false;2;Marauder;0;true;false;false;Ghost_Shackled_Named_02BW03b_02;1;0;brightwoodsisle_40221;;;0;0;0;;;true;;0;Faction+V2_35;FactionMission_Failure;@FactionMission_ASSASSINATE_ELITE_title;@FactionMission_ASSASSINATE_ELITE_NIGHT_desc;LyShineUI\Images\MissionImages\missionImage_wraith1.png;Raid;0;33;60;;0;1;;35;3;0;;;;;false;;;9534.260 5535.024 183.639
FM_Ass_0206;1;FM_killx_location;false;;false;2;Marauder;0;true;false;false;Damned_1h_Swordsman_M_Named_02;1;0;lumbermill_40202;;;0;0;0;;;true;;0;FactionV2_30;FactionMission_Failure;@FactionMission_ASSASSINATE_title;@FactionMission_ASSASSINATE_desc;LyShineUI\Images\MissionImages\missionImage_corrupted2.png;Raid;0;28;33;;0;1;;30;0;0;;;;;false;;;9276.171 5805.669 188.218
FM_Ass_0207;1;FM_killx_location;false;;false;2;Marauder;0;true;false;false;Withered_Brute_Named_04;1;0;abandoned_village_40253;;;0;0;0;;;true;;0;FactionV2_30;FactionMission_Failure;@FactionMission_ASSASSINATE_title;@FactionMission_ASSASSINATE_desc;LyShineUI\Images\MissionImages\missionImage_withered1.png;Raid;0;28;33;;0;1;;30;0;0;;;;;false;;;9752.348 5800.270 205.084
FM_Ass_0208;1;FM_killx_location;false;;false;2;Marauder;0;true;false;false;Damned_Villager_Ladel_Named_00;1;0;mine_40306;;;0;0;0;;;true;;0;FactionV2_35;FactionMission_Failure;@FactionMission_ASSASSINATE_title;@FactionMission_ASSASSINATE_desc;LyShineUI\Images\MissionImages\missionImage_corrupted2.png;Raid;0;33;38;;0;1;;35;0;0;;;;;false;;;9143.894 6288.405 230.797
FM_Ass_0209;1;FM_killx_location;false;;false;2;Marauder;0;true;false;false;Dryad_Archer_Named_02;1;0;azure_tree_40222;;;0;0;0;;;true;;0;FactionV2_33;FactionMission_Failure;@FactionMission_ASSASSINATE_title;@FactionMission_ASSASSINATE_desc;LyShineUI\Images\MissionImages\missionImage_angryEarth2.png;Raid;0;31;36;;0;1;;33;0;0;;;;;false;;;10032.885 4827.698 156.712
FM_Ass_0210;1;FM_killx_location;false;;false;2;Marauder;0;true;false;false;Dryad_Shaman_Named_00;1;0;cave_40248;;;0;0;0;;;true;;0;FactionV2_34;FactionMission_Failure;@FactionMission_ASSASSINATE_title;@FactionMission_ASSASSINATE_desc;LyShineUI\Images\MissionImages\missionImage_angryEarth2.png;Raid;0;32;37;;0;1;;34;0;0;;;;;false;;;10129.196 5055.374 171.728
FM_Ass_0211;1;FM_killx_location;false;;false;2;Marauder;0;true;false;false;Undead_GraveDigger_Named_02;1;0;graveyard_40327;;;0;0;0;;;true;;0;FactionV2_34;FactionMission_Failure;@FactionMission_ASSASSINATE_title;@FactionMission_ASSASSINATE_desc;LyShineUI\Images\MissionImages\missionImage_wraith1.png;Raid;0;32;37;;0;1;;34;0;0;;;;;false;;;8459.986 6176.363 189.051
FM_Raid_0301;1;FM_killx_location;false;;false;3;Marauder;0;true;false;false;Corrupted;8;0;greatcleavesouthwall_40301;;;0;0;0;;;true;;0;FactionV2_42;FactionMission_Failure;@FactionMission_RAID_title;@FactionMission_RAID_desc;LyShineUI\Images\MissionImages\missionImage_corrupted2.png;Raid;0;39;45;;0;1;;42;0;0;;;;;false;;;
FM_Raid_0302;1;FM_killx_location;false;;false;3;Marauder;0;true;false;false;Corrupted;8;0;mine_40305;;;0;0;0;;;true;;0;FactionV2_42;FactionMission_Failure;@FactionMission_RAID_title;@FactionMission_RAID_desc;LyShineUI\Images\MissionImages\missionImage_corrupted2.png;Raid;0;40;45;;0;1;;42;0;0;;;;;false;;;
FM_Raid_0303;1;FM_killx_location;false;;false;3;Marauder;0;true;false;false;Corrupted;8;0;abandoned_village_40308;;;0;0;0;;;true;;0;FactionV2_41;FactionMission_Failure;@FactionMission_RAID_title;@FactionMission_RAID_desc;LyShineUI\Images\MissionImages\missionImage_corrupted2.png;Raid;0;39;44;;0;1;;41;0;0;;;;;false;;;
FM_Raid_0304;1;FM_killx_location;false;;false;3;Marauder;0;true;false;false;Ancient;8;0;ancient_ruins_40330;;;0;0;0;;;true;;0;FactionV2_43;FactionMission_Failure;@FactionMission_RAID_title;@FactionMission_RAID_desc;LyShineUI\Images\MissionImages\missionImage_ancient1.png;Raid;0;41;46;;0;1;;43;0;0;;;;;false;;;
FM_Raid_0305;1;FM_killx_location;false;;false;3;Marauder;0;true;false;false;Corrupted;8;0;abandoned_village_40307;;;0;0;0;;;true;;0;FactionV2_43;FactionMission_Failure;@FactionMission_RAID_title;@FactionMission_RAID_desc;LyShineUI\Images\MissionImages\missionImage_corrupted2.png;Raid;0;41;46;;0;1;;43;0;0;;;;;false;;;
FM_Raid_0306;1;FM_killx_location;false;;false;3;Marauder;0;true;false;false;Ancient;8;0;ancient_shrine_40313;;;0;0;0;;;true;;0;FactionV2_43;FactionMission_Failure;@FactionMission_RAID_title;@FactionMission_RAID_desc;LyShineUI\Images\MissionImages\missionImage_ancient1.png;Raid;0;41;46;;0;1;;43;0;0;;;;;false;;;
FM_Raid_0307;1;FM_killx_location;false;;false;3;Marauder;0;true;false;false;Corrupted;8;0;ancient_bridge_40329;;;0;0;0;;;true;;0;FactionV2_44;FactionMission_Failure;@FactionMission_RAID_title;@FactionMission_RAID_desc;LyShineUI\Images\MissionImages\missionImage_corrupted2.png;Raid;0;42;47;;0;1;;44;0;0;;;;;false;;;
FM_Raid_0308;1;FM_killx_location;false;;false;3;Marauder;0;true;false;false;Corrupted;8;0;corrupted_fort_40317;;;0;0;0;;;true;;0;FactionV2_44;FactionMission_Failure;@FactionMission_RAID_title;@FactionMission_RAID_desc;LyShineUI\Images\MissionImages\missionImage_corrupted2.png;Raid;0;42;47;;0;1;;44;0;0;;;;;false;;;
FM_Raid_0309;1;FM_killx_location;false;;false;3;Marauder;0;true;false;false;Ancient;6;0;ancient_shrine_40311;;;0;0;0;;;true;;0;FactionV2_44;FactionMission_Failure;@FactionMission_RAID_title;@FactionMission_RAID_desc;LyShineUI\Images\MissionImages\missionImage_ancient1.png;Raid;0;42;47;;0;1;;44;0;0;;;;;false;;;
FM_Raid_0310;1;FM_killx_location;false;;false;3;Marauder;0;true;false;false;Lost;5;0;graveyard_40320;;;0;0;0;;;true;;0;FactionV2_46;FactionMission_Failure;@FactionMission_RAID_title;@FactionMission_RAID_desc;LyShineUI\Images\MissionImages\missionImage_withered1.png;Raid;0;44;49;;0;1;;46;0;0;;;;;false;;;
FM_Raid_0311;1;FM_killx_location;false;;false;3;Marauder;0;true;false;false;Miststride;5;0;abandoned_farm_village_40303;;;0;0;0;;;true;;0;FactionV2_46;FactionMission_Failure;@FactionMission_RAID_title;@FactionMission_RAID_desc;LyShineUI\Images\MissionImages\missionImage_withered1.png;Raid;0;44;49;;0;1;;46;0;0;;;;;false;;;
FM_Raid_0312;1;FM_killx_location;false;;false;3;Marauder;0;true;false;false;Corrupted;5;0;corrupted_fort_40315;;;0;0;0;;;true;;0;FactionV2_45;FactionMission_Failure;@FactionMission_RAID_title;@FactionMission_RAID_desc;LyShineUI\Images\MissionImages\missionImage_corrupted2.png;Raid;0;43;48;;0;1;;45;0;0;;;;;false;;;
FM_Raid_0313;1;FM_killx_location;false;;false;3;Marauder;0;true;false;false;Corrupted;8;0;corrupted_camp_40302;;;0;0;0;;;true;;0;FactionV2_49;FactionMission_Failure;@FactionMission_RAID_title;@FactionMission_RAID_desc;LyShineUI\Images\MissionImages\missionImage_corrupted2.png;Raid;0;47;52;;0;1;;49;0;0;;;;;false;;;
FM_Raid_0314;1;FM_killx_location;false;;false;3;Marauder;0;true;false;false;Corrupted;8;0;ancient_shrine_40314;;;0;0;0;;;true;;0;FactionV2_49;FactionMission_Failure;@FactionMission_RAID_title;@FactionMission_RAID_desc;LyShineUI\Images\MissionImages\missionImage_corrupted2.png;Raid;0;47;52;;0;1;;49;0;0;;;;;false;;;
FM_Raid_0315;1;FM_killx_location;false;;false;3;Marauder;0;true;false;false;Corrupted;8;0;military_camp_40405;;;0;0;0;;;true;;0;Faction+V2_50;FactionMission_Failure;@FactionMission_RAID_ELITE_title;@FactionMission_RAID_ELITE_desc;LyShineUI\Images\MissionImages\missionImage_corrupted2.png;Raid;0;48;60;;0;1;;50;3;0;;;;;false;;;
FM_Raid_0316;1;FM_killx_location;false;;false;3;Marauder;0;true;false;false;Unhallowed;8;0;abandoned_village_40309;;;0;0;0;;;true;;0;Faction+V2_60;FactionMission_Failure;@FactionMission_RAID_ELITE_title;@FactionMission_RAID_ELITE_desc;LyShineUI\Images\MissionImages\missionImage_corrupted2.png;Raid;0;58;60;;0;1;;60;3;0;;;;;false;;;
FM_Raid_0317;1;FM_killx_location;false;;false;3;Marauder;0;true;false;false;Corrupted;8;0;ancient_shrine_40312;;;0;0;0;;;true;;0;Faction+V2_60;FactionMission_Failure;@FactionMission_RAID_ELITE_title;@FactionMission_RAID_ELITE_desc;LyShineUI\Images\MissionImages\missionImage_corrupted2.png;Raid;0;58;60;;0;1;;60;3;0;;;;;false;;;
FM_Raid_0318;1;FM_killx_location;false;;false;3;Marauder;0;true;false;false;Unhallowed;8;0;beastencounter;;;0;0;0;;;true;;0;Faction+V2_60;FactionMission_Failure;@FactionMission_RAID_ELITE_title;@FactionMission_RAID_ELITE_desc;LyShineUI\Images\MissionImages\missionImage_corrupted2.png;Raid;0;58;60;;0;1;;60;3;0;;;;;false;;;
FM_Raid_0319;1;FM_killx_location;false;;false;3;Marauder;0;true;false;false;Corrupted;8;0;corrupted_fort_40316;;;0;0;0;;;true;;0;FactionV2_42;FactionMission_Failure;@FactionMission_RAID_title;@FactionMission_RAID_desc;LyShineUI\Images\MissionImages\missionImage_corrupted2.png;Raid;0;40;45;;0;1;;42;0;0;;;;;false;;;
FM_Raid_0320;1;FM_killx_location;false;;false;3;Marauder;0;true;false;false;Corrupted;8;0;corrupted_fort_40318;;;0;0;0;;;true;;0;FactionV2_49;FactionMission_Failure;@FactionMission_RAID_title;@FactionMission_RAID_desc;LyShineUI\Images\MissionImages\missionImage_corrupted2.png;Raid;0;47;52;;0;1;;49;0;0;;;;;false;;;
FM_Raid_0321;1;FM_killx_location;false;;false;3;Marauder;0;true;false;false;Corrupted;8;0;corrupted_fort_40319;;;0;0;0;;;true;;0;FactionV2_49;FactionMission_Failure;@FactionMission_RAID_title;@FactionMission_RAID_desc;LyShineUI\Images\MissionImages\missionImage_corrupted2.png;Raid;0;47;52;;0;1;;49;0;0;;;;;false;;;
FM_Raid_0322;1;FM_killx_location;false;;false;3;Marauder;0;true;false;false;Corrupted;8;0;corrupted_ritual_40304;;;0;0;0;;;true;;0;Faction+V2_60;FactionMission_Failure;@FactionMission_RAID_ELITE_title;@FactionMission_RAID_ELITE_desc;LyShineUI\Images\MissionImages\missionImage_corrupted2.png;Raid;0;58;60;;0;1;;60;3;0;;;;;false;;;
FM_Raid_0323;1;FM_killx_location;false;;false;3;Marauder;0;true;false;false;Corrupted;8;0;corrupted_ritual_40343;;;0;0;0;;;true;;0;Faction+V2_60;FactionMission_Failure;@FactionMission_RAID_ELITE_title;@FactionMission_RAID_ELITE_desc;LyShineUI\Images\MissionImages\missionImage_corrupted2.png;Raid;0;58;60;;0;1;;60;3;0;;;;;false;;;
FM_Loot_0301;1;FM_loot_location;false;;false;3;Marauder;0;true;false;false;;0;0;corrupted_fort_40316;;FM_loot_item_1_03;7;0;100;;;true;;0;FactionV2_42;FactionMission_Failure;@FactionMission_LOOT_title;@FactionMission_LOOT_desc;LyShineUI\Images\MissionImages\missionImage_mine1.png;Loot;0;40;45;;0;1;;42;0;0;;;;;false;;;
FM_Loot_0302;1;FM_loot_location;false;;false;3;Marauder;0;true;false;false;;0;0;abandoned_village_40308;;FM_loot_item_2_03;7;0;100;;;true;;0;FactionV2_41;FactionMission_Failure;@FactionMission_LOOT_title;@FactionMission_LOOT_desc;LyShineUI\Images\MissionImages\missionImage_mine1.png;Loot;0;39;44;;0;1;;41;0;0;;;;;false;;;
FM_Loot_0303;1;FM_loot_location;false;;false;3;Marauder;0;true;false;false;;0;0;ancient_shrine_40313;;FM_loot_item_4_03;6;0;100;;;true;;0;FactionV2_43;FactionMission_Failure;@FactionMission_LOOT_title;@FactionMission_LOOT_desc;LyShineUI\Images\MissionImages\missionImage_mine1.png;Loot;0;41;46;;0;1;;43;0;0;;;;;false;;;
FM_Loot_0304;1;FM_loot_location;false;;false;3;Marauder;0;true;false;false;;0;0;mine_40305;;FM_loot_item_5_03;6;0;100;;;true;;0;FactionV2_42;FactionMission_Failure;@FactionMission_LOOT_title;@FactionMission_LOOT_desc;LyShineUI\Images\MissionImages\missionImage_mine1.png;Loot;0;39;45;;0;1;;42;0;0;;;;;false;;;
FM_Loot_0305;1;FM_loot_location;false;;false;3;Marauder;0;true;false;false;;0;0;abandoned_village_40307;;FM_loot_item_6_03;5;0;100;;;true;;0;FactionV2_43;FactionMission_Failure;@FactionMission_LOOT_title;@FactionMission_LOOT_desc;LyShineUI\Images\MissionImages\missionImage_mine1.png;Loot;0;41;46;;0;1;;43;0;0;;;;;false;;;
FM_Loot_0306;1;FM_loot_location;false;;false;3;Marauder;0;true;false;false;;0;0;ancient_ruins_40330;;FM_loot_item_7_03;4;0;100;;;true;;0;FactionV2_43;FactionMission_Failure;@FactionMission_LOOT_title;@FactionMission_LOOT_desc;LyShineUI\Images\MissionImages\missionImage_mine1.png;Loot;0;41;46;;0;1;;43;0;0;;;;;false;;;
FM_Loot_0307;1;FM_loot_location;false;;false;3;Marauder;0;true;false;false;;0;0;ancient_bridge_40329;;FM_loot_item_12_03;4;0;100;;;true;;0;FactionV2_44;FactionMission_Failure;@FactionMission_LOOT_title;@FactionMission_LOOT_desc;LyShineUI\Images\MissionImages\missionImage_mine1.png;Loot;0;42;47;;0;1;;44;0;0;;;;;false;;;
FM_Loot_0308;1;FM_loot_location;false;;false;3;Marauder;0;true;false;false;;0;0;corrupted_fort_40317;;FM_loot_item_15_03;7;0;100;;;true;;0;FactionV2_44;FactionMission_Failure;@FactionMission_LOOT_title;@FactionMission_LOOT_desc;LyShineUI\Images\MissionImages\missionImage_mine1.png;Loot;0;42;47;;0;1;;44;0;0;;;;;false;;;
FM_Loot_0309;1;FM_loot_location;false;;false;3;Marauder;0;true;false;false;;0;0;ancient_shrine_40311;;FM_loot_item_16_03;3;0;100;;;true;;0;FactionV2_44;FactionMission_Failure;@FactionMission_LOOT_title;@FactionMission_LOOT_desc;LyShineUI\Images\MissionImages\missionImage_mine1.png;Loot;0;42;47;;0;1;;44;0;0;;;;;false;;;
FM_Loot_0311;1;FM_loot_location;false;;false;3;Marauder;0;true;false;false;;0;0;corrupted_fort_40315;;FM_loot_item_18_03;7;0;100;;;true;;0;FactionV2_45;FactionMission_Failure;@FactionMission_LOOT_title;@FactionMission_LOOT_desc;LyShineUI\Images\MissionImages\missionImage_mine1.png;Loot;0;43;48;;0;1;;45;0;0;;;;;false;;;
FM_Loot_0312;1;FM_loot_location;false;;false;3;Marauder;0;true;false;false;;0;0;abandoned_farm_village_40303;;FM_loot_item_23_03;7;0;100;;;true;;0;FactionV2_46;FactionMission_Failure;@FactionMission_LOOT_title;@FactionMission_LOOT_desc;LyShineUI\Images\MissionImages\missionImage_mine1.png;Loot;0;44;49;;0;1;;46;0;0;;;;;false;;;
FM_Loot_0313;1;FM_loot_location;false;;false;3;Marauder;0;true;false;false;;0;0;graveyard_40320;;FM_loot_item_24_03;5;0;100;;;true;;0;FactionV2_46;FactionMission_Failure;@FactionMission_LOOT_title;@FactionMission_LOOT_desc;LyShineUI\Images\MissionImages\missionImage_mine1.png;Loot;0;44;49;;0;1;;46;0;0;;;;;false;;;
FM_Loot_0314;1;FM_loot_location;false;;false;3;Marauder;0;true;false;false;;0;0;corrupted_camp_40302;;FM_loot_item_25_03;4;0;100;;;true;;0;FactionV2_49;FactionMission_Failure;@FactionMission_LOOT_title;@FactionMission_LOOT_desc;LyShineUI\Images\MissionImages\missionImage_mine1.png;Loot;0;47;52;;0;1;;49;0;0;;;;;false;;;
FM_Loot_0315;1;FM_loot_location;false;;false;3;Marauder;0;true;false;false;;0;0;corrupted_fort_40318;;FM_loot_item_26_03;7;0;100;;;true;;0;FactionV2_49;FactionMission_Failure;@FactionMission_LOOT_title;@FactionMission_LOOT_desc;LyShineUI\Images\MissionImages\missionImage_mine1.png;Loot;0;47;52;;0;1;;49;0;0;;;;;false;;;
FM_Loot_0316;1;FM_loot_location;false;;false;3;Marauder;0;true;false;false;;0;0;ancient_shrine_40314;;FM_loot_item_27_03;3;0;100;;;true;;0;FactionV2_49;FactionMission_Failure;@FactionMission_LOOT_title;@FactionMission_LOOT_desc;LyShineUI\Images\MissionImages\missionImage_mine1.png;Loot;0;47;52;;0;1;;49;0;0;;;;;false;;;
FM_Loot_0317;1;FM_loot_location;false;;false;3;Marauder;0;true;false;false;;0;0;beastencounter;;FM_loot_item_28_03;8;0;100;;;true;;0;Faction+V2_60;FactionMission_Failure;@FactionMission_LOOT_ELITE_title;@FactionMission_LOOT_ELITE_desc;LyShineUI\Images\MissionImages\missionImage_mine1.png;Loot;0;58;60;;0;1;;60;3;0;;;;;false;;;
FM_Loot_0318;1;FM_loot_location;false;;false;3;Marauder;0;true;false;false;;0;0;military_camp_40405;;FM_loot_item_29_03;7;0;100;;;true;;0;Faction+V2_50;FactionMission_Failure;@FactionMission_LOOT_ELITE_title;@FactionMission_LOOT_ELITE_desc;LyShineUI\Images\MissionImages\missionImage_mine1.png;Loot;0;48;60;;0;1;;50;3;0;;;;;false;;;
FM_Loot_0319;1;FM_loot_location;false;;false;3;Marauder;0;true;false;false;;0;0;corrupted_ritual_40304;;FM_loot_item_30_03;5;0;100;;;true;;0;Faction+V2_60;FactionMission_Failure;@FactionMission_LOOT_ELITE_title;@FactionMission_LOOT_ELITE_desc;LyShineUI\Images\MissionImages\missionImage_mine1.png;Loot;0;58;60;;0;1;;60;3;0;;;;;false;;;
FM_Loot_0320;1;FM_loot_location;false;;false;3;Marauder;0;true;false;false;;0;0;abandoned_village_40309;;FM_loot_item_1_03;7;0;100;;;true;;0;Faction+V2_60;FactionMission_Failure;@FactionMission_LOOT_ELITE_title;@FactionMission_LOOT_ELITE_desc;LyShineUI\Images\MissionImages\missionImage_mine1.png;Loot;0;58;60;;0;1;;60;3;0;;;;;false;;;
FM_Loot_0321;1;FM_loot_location;false;;false;3;Marauder;0;true;false;false;;0;0;ancient_shrine_40312;;FM_loot_item_2_03;7;0;100;;;true;;0;Faction+V2_60;FactionMission_Failure;@FactionMission_LOOT_ELITE_title;@FactionMission_LOOT_ELITE_desc;LyShineUI\Images\MissionImages\missionImage_mine1.png;Loot;0;58;60;;0;1;;60;3;0;;;;;false;;;
FM_Loot_0322;1;FM_loot_location;false;;false;3;Marauder;0;true;false;false;;0;0;corrupted_fort_40319;;FM_loot_item_3_03;7;0;100;;;true;;0;FactionV2_49;FactionMission_Failure;@FactionMission_LOOT_title;@FactionMission_LOOT_desc;LyShineUI\Images\MissionImages\missionImage_mine1.png;Loot;0;47;52;;0;1;;49;0;0;;;;;false;;;
FM_Loot_0323;1;FM_loot_location;false;;false;3;Marauder;0;true;false;false;;0;0;corrupted_ritual_40343;;FM_loot_item_4_03;4;0;100;;;true;;0;Faction+V2_60;FactionMission_Failure;@FactionMission_LOOT_ELITE_title;@FactionMission_LOOT_ELITE_desc;LyShineUI\Images\MissionImages\missionImage_mine1.png;Loot;0;58;60;;0;1;;60;3;0;;;;;false;;;
FM_Loot_0324;1;FM_loot_location;false;;false;3;Marauder;0;true;false;false;;0;0;greatcleavesouthwall_40301;;FM_loot_item_5_03;7;0;100;;;true;;0;FactionV2_42;FactionMission_Failure;@FactionMission_LOOT_title;@FactionMission_LOOT_desc;LyShineUI\Images\MissionImages\missionImage_mine1.png;Loot;0;40;45;;0;1;;42;0;0;;;;;false;;;
FM_Hunt_0301;1;FM_huntx_location;false;;false;3;Marauder;0;true;false;false;Mountain_Lion_03GC05;3;0;greatcleave5;;FM_hunt_item_1_03;3;100;0;Mountain_Lion_03GC05;;true;;0;FactionV2_43;FactionMission_Failure;@FactionMission_HUNT_title;@FactionMission_HUNT_desc;LyShineUI\Images\MissionImages\missionImage_lynx.png;Hunt;0;41;46;Skinning;100;1;;43;0;0;;;;;false;;;9231 7596 473
FM_Hunt_0302;1;FM_huntx_location;false;;false;3;Marauder;0;true;false;false;Wolf_White_03GC06;3;0;greatcleave6;;FM_hunt_item_2_03;3;100;0;Wolf_White_03GC06;;true;;0;FactionV2_41;FactionMission_Failure;@FactionMission_HUNT_title;@FactionMission_HUNT_desc;LyShineUI\Images\MissionImages\missionImage_wolf.png;Hunt;0;39;44;Skinning;100;1;;41;0;0;;;;;false;;;9561 6957 271
FM_Hunt_0303;1;FM_huntx_anywhere;false;;false;3;Marauder;0;true;false;false;Goat_Mountain_03GC10;3;0;greatcleave10;;FM_hunt_item_3_03;3;100;0;Goat_Mountain_03GC10;;true;;0;FactionV2_43;FactionMission_Failure;@FactionMission_HUNT_title;@FactionMission_HUNT_desc;LyShineUI\Images\MissionImages\missionImage_goat.png;Hunt;0;41;46;Skinning;100;1;;43;0;0;;;;;false;;;10042 7367 406
FM_Hunt_0304;1;FM_huntx_location;false;;false;3;Marauder;0;true;false;false;Elk_Stag_Strange_03GC04;1;0;greatcleave4;;FM_hunt_item_4_03;1;100;0;Elk_Stag_Strange_03GC04;;true;;0;FactionV2_48;FactionMission_Failure;@FactionMission_TROPHYHUNT_title;@FactionMission_TROPHYHUNT_desc;LyShineUI\Images\MissionImages\missionImage_elk.png;Hunt;0;46;51;Skinning;115;1;;48;0;0;;;;;false;;;
FM_Hunt_0306;1;FM_huntx_location;false;;false;3;Marauder;0;true;false;false;Wolf_White_03GC04;3;0;greatcleave7;;FM_hunt_item_6_03;3;100;0;Wolf_White_03GC04;;true;;0;FactionV2_49;FactionMission_Failure;@FactionMission_HUNT_title;@FactionMission_HUNT_desc;LyShineUI\Images\MissionImages\missionImage_wolf.png;Hunt;0;47;52;Skinning;115;1;;49;0;0;;;;;false;;;9587 7680 330
FM_Hunt_0307;1;FM_huntx_anywhere;false;;false;3;Marauder;0;true;false;false;Wolf_Black_03GC02;3;0;greatcleave2;;FM_hunt_item_7_03;3;100;0;Wolf_Black_03GC02;;true;;0;FactionV2_44;FactionMission_Failure;@FactionMission_HUNT_title;@FactionMission_HUNT_desc;LyShineUI\Images\MissionImages\missionImage_wolf.png;Hunt;0;42;47;Skinning;100;1;;44;0;0;;;;;false;;;8955 7299 403
FM_Hunt_0308;1;FM_huntx_anywhere;false;;false;3;Marauder;0;true;false;false;Sheep_Eastern_03GC02;3;0;greatcleave1;;FM_hunt_item_8_03;3;100;0;Sheep_Eastern_03GC02;;true;;0;FactionV2_45;FactionMission_Failure;@FactionMission_HUNT_title;@FactionMission_HUNT_desc;LyShineUI\Images\MissionImages\missionImage_sheep.png;Hunt;0;43;48;Skinning;100;1;;45;0;0;;;;;false;;;8876 6998 435
