DamageID;WeaponCategory;IgnoreInvulnerable;NoReaction;IsRanged;IsAbility;AttackType;DamageType;Affliction;AddAffliction;AfflictionPercent;StatusEffect;EffectOnlyOnDamage;SurfaceImpactEffect;DeflectDamageID;CanCrit;Unblockable;AttackDealsNoDurability;NoHeadshot;NoBackstab;NoLegShots;CancelTargetHoming;DmgCoef;DmgCoefHead;DmgCoefCrit;DurabilityCostOverride;PowerLevel;BlockPowerLevel;CritPowerLevel;HitStun;BlockHitStun;CritHitStun;ImpactDistanceX;ImpactDistanceY;ImpactDistanceZ;ImpactDecayRate;BlockImpactDistanceX;BlockImpactDistanceY;BlockImpactDistanceZ;BlockImpactDecayRate;CritImpactDistanceX;CritImpactDistanceY;CritImpactDistanceZ;CritImpactDecayRate;AddDmg;StaggerDmgModifier;StaggerResistModifier;CritStaggerDmgModifier;HitRateDmgModifier;MaxHitRateDmgMod;CameraShakeID;TargetCameraShakeID;BlockCameraShakeID;BlockTargetCameraShakeID;CritCameraShakeID;CritTargetCameraShakeID;ImpactRating;BlockStaminaDmgMod;BlockAbsorptionModifier;LOSCheckVerticalAngleOffset;StunBreakoutIncrement;ThreatMultiplier;AddThreat;IsTaunt;TauntDuration;TauntThreatBoostPercentage;TauntMinimumThreatValue;UseAttackerPosForReaction
LifeStaff_DivineEmbrace_Bounce1;LifeStaff_Proj;0;0;true;false;Magic;Nature;;0;;;;Bullet;Deflect_Default;false;false;;true;false;false;false;0;1;;0;0;0;0;15;12;15;0;0;0;0.8500000238418579;0;0;0;0;0;0;0;0.8500000238418579;0;0.15000000596046448;1;0;0;0;Large_short;Large_short;Large_short;Large_short;Large_short;Large_short;2;0.15000000596046448;1.2000000476837158;0;0;1;0;false;0;0;0;false
LifeStaff_DivineEmbrace_Bounce2;LifeStaff_Proj;0;0;true;false;Magic;Nature;;0;;;;Bullet;Deflect_Default;false;false;;true;false;false;false;0;1;;0;0;0;0;15;12;15;0;0;0;0.8500000238418579;0;0;0;0;0;0;0;0.8500000238418579;0;0.15000000596046448;1;0;0;0;Large_short;Large_short;Large_short;Large_short;Large_short;Large_short;2;0.15000000596046448;1.2000000476837158;0;0;1;0;false;0;0;0;false
LifeStaff_LightsEmbrace;LifeStaff_Proj;0;0;true;false;Magic;Nature;;0;;;;Bullet;Deflect_Default;false;false;;true;false;false;false;0;1;;0;0;0;0;15;12;15;0;0;0;0.8500000238418579;0;0;0;0;0;0;0;0.8500000238418579;0;0.15000000596046448;1;0;0;0;Large_short;Large_short;Large_short;Large_short;Large_short;Large_short;2;0.15000000596046448;1.2000000476837158;0;0;1;0;false;0;0;0;false
LifeStaff_SplashofLight;LifeStaff_Proj;0;0;true;false;Magic;Nature;;0;;;;Bullet;Deflect_Default;false;false;;true;false;false;false;0;1;;0;0;0;0;15;12;15;0;0;0;0.8500000238418579;0;0;0;0;0;0;0;0.8500000238418579;0;0.15000000596046448;1;0;0;0;Large_short;Large_short;Large_short;Large_short;Large_short;Large_short;2;0.15000000596046448;1.2000000476837158;0;0;1;0;false;0;0;0;false
LifeStaff_OrbofProtection;LifeStaff_Proj_Protect;0;0;true;false;Magic;Nature;;0;;;;Bullet;Deflect_Default;false;false;;true;false;false;false;1.4600000381469727;1;;0;0;0;0;15;12;15;0;0;0;0.8500000238418579;0;0;0;0;0;0;0;0.8500000238418579;0;0.15000000596046448;1;0;0;0;Large_short;Large_short;Large_short;Large_short;Large_short;Large_short;2;0.15000000596046448;1.2000000476837158;0;0;1;0;false;0;0;0;false
LifeStaff_OrbofProtection_Aoe;LifeStaff_Proj_Protect;0;0;true;false;Magic;Nature;;0;;;;Bullet;Deflect_Default;false;false;;true;false;false;false;1.4600000381469727;1;;0;0;0;0;15;12;15;0;0;0;0.8500000238418579;0;0;0;0;0;0;0;0.8500000238418579;0;0.15000000596046448;1;0;0;0;Large_short;Large_short;Large_short;Large_short;Large_short;Large_short;2;0.15000000596046448;1.2000000476837158;0;0;1;0;false;0;0;0;false
LifeStaff_Beacon;LifeStaff_Proj_Protect;0;0;true;false;Magic;Nature;;0;;;;Bullet;Deflect_Default;false;false;;true;false;false;false;1.4600000381469727;1;;0;0;0;0;15;12;15;0;0;0;0.8500000238418579;0;0;0;0;0;0;0;0.8500000238418579;0;0.15000000596046448;1;0;0;0;Large_short;Large_short;Large_short;Large_short;Large_short;Large_short;2;0.15000000596046448;1.2000000476837158;0;0;1;0;false;0;0;0;false
LifeStaff_SacredGround;LifeStaff_Proj;0;0;true;false;Magic;Nature;;0;;;;Bullet;Deflect_Default;false;false;;true;false;false;false;0;1;;0;0;0;0;15;12;15;0;0;0;0.8500000238418579;0;0;0;0;0;0;0;0.8500000238418579;0;0.15000000596046448;1;0;0;0;Large_short;Large_short;Large_short;Large_short;Large_short;Large_short;2;0.15000000596046448;1.2000000476837158;0;0;1;0;false;0;0;0;false
LifeStaff_HeavySpell;LifeStaff_Proj;0;0;true;false;Magic;Nature;;0;;;;Bullet;Deflect_Default;false;false;;false;false;false;false;0;1;;0;0;0;0;15;12;15;0;0;0;0.8500000238418579;0;0;0;0;0;0;0;0.8500000238418579;0;0.15000000596046448;1;0;0;0;Large_short;Large_short;Large_short;Large_short;Large_short;Large_short;2;0.15000000596046448;1.2000000476837158;0;0;1;0;false;0;0;0;false
LifeStaff_LightSpell;LifeStaff_Proj;0;0;true;false;Magic;Nature;;0;;;;Bullet;Deflect_Default;false;false;;false;false;false;false;0;1;;0;0;0;0;15;12;15;0;0;0;0.8500000238418579;0;0;0;0;0;0;0;0.8500000238418579;0;0.15000000596046448;1;0;0;0;Large_short;Large_short;Large_short;Large_short;Large_short;Large_short;2;0.15000000596046448;1.2000000476837158;0;0;1;0;false;0;0;0;false
IceMagic_Primary;IceGauntlet_Proj;0;0;true;false;Light;Ice;;0;;;;Bullet;Deflect_Default;false;false;;true;false;false;false;1;1.2999999523162842;;0;0;0;0;15;12;15;0;0;0;0.800000011920929;0;0;0;0.800000011920929;0;0;0;0.800000011920929;0;0.4000000059604645;1;0;0;0;;;;;;;2;0.4000000059604645;1.2000000476837158;0;0;1;0;false;0;0;0;false
IceMagic_Heavy;IceGauntlet_Proj_Heavy;0;0;true;false;Heavy;Ice;;0;;;;Bullet;Deflect_Default;false;false;;true;false;false;false;1.399999976158142;1.2999999523162842;;0;0;0;0;15;12;15;0;0.30000001192092896;0;0.800000011920929;0;0.20000000298023224;0;0.800000011920929;0;0.30000001192092896;0;0.800000011920929;0;1;1;0;0;0;;;;;;;2;1;1.2000000476837158;0;0;1;0;false;0;0;0;false
IceMagic_WindChill;MagicGauntlet;0;1;false;true;Ability;Ice;;0;;;;Bullet;Deflect_Default;false;false;;true;true;false;true;0.1599999964237213;1.2999999523162842;;0;0;0;0;15;12;15;0;5;0;1;0;4;0;1;0;5;0;1;0;0.4000000059604645;1;0;0;0;;;;;;;2;0.4000000059604645;1.2000000476837158;10;0;1;0;false;0;0;0;false
IceMagic_WindChill_End;MagicGauntlet;0;1;false;true;Ability;Ice;;0;;;;Bullet;Deflect_Default;false;false;;true;true;false;true;0.20000000298023224;1.2999999523162842;;0;0;0;0;15;12;15;0;0;0;1;0;0;0;1;0;0;0;1;0;0.4000000059604645;1;0;0;0;;;;;;;2;0.4000000059604645;1.2000000476837158;10;0;1;0;false;0;0;0;false
IceMagic_WindChill_Shatter;MagicGauntlet;0;1;false;true;Ability;Ice;;0;;;;Bullet;Deflect_Default;false;false;;true;true;false;true;0.1599999964237213;1.2999999523162842;;0;0;0;0;15;12;15;0;5;0;1;0;4;0;1;0;5;0;1;0;0.4000000059604645;1;0;0;0;;;;;;;2;0.4000000059604645;1.2000000476837158;10;0;1;0;false;0;0;0;false
IceMagic_WindChill_Shatter_End;MagicGauntlet;0;1;false;true;Ability;Ice;;0;;;;Bullet;Deflect_Default;false;false;;true;true;false;true;0.25;1.2999999523162842;;0;0;0;0;15;12;15;0;0;0;1;0;0;0;1;0;0;0;1;0;0.4000000059604645;1;0;0;0;;;;;;;2;0.4000000059604645;1.2000000476837158;10;0;1;0;false;0;0;0;false
IceMagic_WindChill_Shatter_SW;MagicGauntlet;0;1;false;true;Ability;Ice;;0;;IceMagic_WindChill_Shatter;;Bullet;Deflect_Default;false;false;;true;true;false;true;0.1599999964237213;1.2999999523162842;;0;0;0;0;15;12;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4000000059604645;1;0;0;0;;;;;;;2;0.4000000059604645;1.2000000476837158;10;0;1;0;false;0;0;0;false
IceMagic_IceStorm;MagicGauntlet;0;1;true;true;Ability;Ice;;0;;;;Bullet;Deflect_Default;false;false;;true;true;false;false;0.17000000178813934;1.2999999523162842;;0;0;0;0;15;12;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0.10000000149011612;1;0;0;0;;;;;;;2;0.10000000149011612;1.2000000476837158;10;0;1;0;false;0;0;0;false
IceMagic_Entombed_Break;MagicGauntlet;0;0;true;true;Ability;Ice;;0;;;;Bullet;Deflect_Default;false;false;;true;true;false;false;1.6799999475479126;1;;0;0;0;0;20;15;20;0;2;0;0.8500000238418579;0;1;0;0.8500000238418579;0;2;0;0.8500000238418579;0;1;1;0;0;0;Small;Small;Small;Small;Large_short;Large_short;3;1;1.2000000476837158;0;0;1;0;false;0;0;0;false
IceMagic_Spikes;MagicGauntlet;0;0;false;true;Ability;Ice;;0;;;;Bullet;Deflect_Default;false;false;;true;false;false;false;0.5600000023841858;1.2999999523162842;;0;0;0;0;15;12;15;0;0;0;0.800000011920929;0;0;0;0;0;0;0;0.800000011920929;0;1;1;0;0;0;;;;;;;2;1;1.2000000476837158;35;0;1;0;false;0;0;0;true
IceMagic_Spikes_Upgrade;MagicGauntlet;0;0;false;true;Ability;Ice;;0;;;;Bullet;Deflect_Default;false;false;;true;false;false;false;0.6200000047683716;1.2999999523162842;;0;1;1;1;20;15;20;0;0.25;0;0.800000011920929;0;0.25;0;0;0;0.25;0;0.800000011920929;0;1;1;0;0;0;;;;;;;2;1;1.2000000476837158;35;1;1;0;false;0;0;0;true
IceMagic_Spikes_End;MagicGauntlet;0;0;false;true;Ability;Ice;;0;;;;Bullet;Deflect_Default;false;false;;true;false;false;false;1.5700000524520874;1.2999999523162842;;0;2;2;2;25;20;25;0;2;0;0.8500000238418579;0;1.5;0;0.8500000238418579;0;2;0;0.8500000238418579;0;1.5;1;0;0;0;;Small;;Small;;Large_short;3;1.5;1.2000000476837158;35;1;1;0;false;0;0;0;true
IceMagic_Spike_Reach;IceGauntlet_Proj;0;0;true;true;Ability;Ice;;0;;;;Bullet;Deflect_Default;false;false;;true;false;false;false;1.1799999475479126;1.2999999523162842;;0;0;0;0;15;12;15;0;0;0;0.800000011920929;0;0;0;0.800000011920929;0;0;0;0.800000011920929;0;0.4000000059604645;1;0;0;0;;;;;;;2;0.4000000059604645;1.2000000476837158;0;0;1;0;false;0;0;0;false
IceMagic_Pylon;IceGauntlet_Proj;0;0;true;true;MagicSpell;Ice;;0;;;;Bullet;Deflect_Default;false;false;;true;false;false;false;0.5;1.2999999523162842;;0;0;0;0;15;12;15;0;0;0;0.800000011920929;0;0;0;0.800000011920929;0;0;0;0.800000011920929;0;0.4000000059604645;1;0;0;0;;;;;;;2;0.4000000059604645;1.2000000476837158;0;0;1;0;false;0;0;0;false
IceMagic_PylonBurst;MagicGauntlet;0;0;false;true;MagicSpell;Ice;;0;;;;Bullet;Deflect_Default;false;false;;true;true;false;false;0.5;1.2999999523162842;;0;0;0;0;15;12;15;0;0.25;0;0.800000011920929;0;0.25;0;0.800000011920929;0;0.25;0;0.800000011920929;0;0.4000000059604645;1;0;0;0;;;;;;;2;0.4000000059604645;1.2000000476837158;0;0;1;0;false;0;0;0;false
Common_DamageOverTime_Override;Sword;0;1;false;false;Light;Standard;;0;;;;Bullet;Deflect_Default;false;false;;false;false;false;false;1;1.2999999523162842;;0;0;0;0;15;10;20;0;0;0;0;0;0;0;0;0;0;0;0.800000011920929;0;0.20000000298023224;1;0;0;0;;;;;;;2;0.20000000298023224;1.2000000476837158;0;0;1;0;false;0;0;0;false
Common_HealOverTime_Override;MagicStaff;0;0;false;false;Magic;Nature;;0;;;;Bullet;Deflect_Default;false;false;;true;false;false;false;0;1;;0;0;0;0;0;0;0;0;0;0;0.8500000238418579;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;0;0;0;0;0;0;0;false;0;0;0;false
Common_Taunt_DamageTableRow;None;1;1;false;false;Ability;Standard;;0;;;;;;false;false;;false;false;false;false;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;;;;;;0;0;1;0;0;1;0;true;8;0.15000000596046448;1500;false
Fall;Fall;1;1;false;false;;Falling;;0;;;;Bullet;;false;false;;false;false;false;false;1;1.2999999523162842;;0;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;1;0;0;0;0;;;;;;;0;1;1;0;1;1;0;false;0;0;0;false
Fall_Hard;Fall;1;1;false;false;;Falling;;0;;;;Bullet;;false;false;;false;false;false;false;1;1.2999999523162842;;0;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;1;0;0;0;0;;;;;;;0;1;1;0;1;1;0;false;0;0;0;false
Deflect_Default;Deflect;1;0;false;false;;Deflect;;0;;;;Bullet;;false;false;;false;false;false;false;0.5;1.2999999523162842;;0;2;2;2;0;0;0;0;1;0;0.800000011920929;0;0;0;0;0;1;0;0.800000011920929;0;1;0;0;0;0;;;;;;;0;1;1;0;1;1;0;false;0;0;0;false
ShoulderCharge;Shield;0;0;false;false;Ability;Strike;;0;;;;Bullet;Deflect_Default;false;false;;false;false;false;false;0.800000011920929;1.2999999523162842;;0;3;3;3;30;25;0;0;2.5;0;0.800000011920929;0;0.5;0;0.800000011920929;0;0;0;0;0;1;2;0;0;0;Small;Small;Small;Small;Large_short;Large_short;3;1;1;0;1;1;0;false;0;0;0;false
