TaskID;Type;FailOnCondition;StayActive;TargetQty;ItemName;ItemDropVC;ItemDropProbability;ChestDropProbability;EnforceLocationRequirement;TerritoryID;POITag;LootTag;PauseAndClearLootOnTaskComplete;AwardOnlyOnce;ShouldCheckPoints;GuranteedDropAttempts;TargetThreshold;CraftingRecipeId;CraftAnyRecipe;InteractTag;UIScreenTag;TriggerAreaType;KillEnemyType;KillEnemyWeaponID;Duration;TaskBuySellType;IsPurchaseOrEarn;IsExactMatch;UseTypeAffix;TypeAffix;UseMatAffix;MatAffix;UseMagicAffix;MagicAffix;MapMarkerMapIcon;MapMarkerTitleLocTag;MapMarkerDescriptionLocTag;MapMarkerWorldPositionX;MapMarkerWorldPositionY;MapMarkerWorldDistanceThreshold;UseLargeItemDisplay;TP_TargetTag;TP_DescriptionTag;TargetDescriptionTaskId;OverrideLocation;TP_StayComplete;IsHidden;CompletedNotificationId;GridLayout;CommunityGoalTag;HideChildren;TriggerAnalyticsEvent;SubTask1;SubTask2;SubTask3;SubTask4;SubTask5
9812_C_0001_d_03_TaskAchievement_TrialComplete_Templar;TaskAchievement;;1;0;covenant_faction_quest_01;;0;0;false;;;;false;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;@98_C_0001_CompleteTrial_Templar;;;;;;;;;;;;;;
98_C_01_d_00_Container_theapostate;SimpleTaskContainer;;0;0;;;0;0;false;;;;false;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;98_C_01_d_01_TaskGoToPOITag_abandoned_village_40256;98_C_01_d_02_kill_ApostateLuca_abandoned_village_40256;98_C_01_d_03_TaskAchievement_GetQuestLorePage_LucaJournal;;
98_C_01_d_01_TaskGoToPOITag_abandoned_village_40256;TaskGoToPOITag;;1;0;;;0;0;true;;abandoned_village_40256;;false;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;@98_C_01_theapostate_goto_POI;;;;;;;;;;;;;;
98_C_01_d_02_kill_ApostateLuca_abandoned_village_40256;TaskKillContribution;;1;1;;;0;0;false;;abandoned_village_40256;;false;false;false;;;;;;;;Undead_Javelineer_Named_01;;;;;;;;;;;;;;;;;;0;;@98_C_01_theapostate_purge_AI;;;;;;;;;;;;;;
98_C_01_d_03_TaskAchievement_GetQuestLorePage_LucaJournal;TaskAchievement;;1;0;Lore_unlock_ThreeFactions_Title_01_01;;0;0;false;;;;false;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;@98_C_01_theapostate_get_lore_page;;9020.0498 5458.396 154.1283;;;;;;;;;;;;
98_C_0102_d_00_Container_RankUp;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;98_C_0102_d_01_Reach_CovenantRank_2;98_C_0102_d_02_TaskAchievement_TrialComplete_Excubitor;;;
98_C_0102_d_01_Reach_CovenantRank_2;TaskHaveLevel;;1;11000;Covenant;;0;0;false;;;;false;false;true;;;;;;;;;;;;;;;;;;;;;;;;;;0;;@98_C_Reach_NextCovenantRank;;;;;;;;;;;;;;
98_C_0102_d_02_TaskAchievement_TrialComplete_Excubitor;TaskAchievement;;1;0;covenant_faction_quest_01b;;0;0;false;;;;false;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;@98_C_0102_CompleteTrial_Excubitor;;;;;;;;;;;;;;
98_C_01b_d_00_Container_fenredemption;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;98_C_01b_d_01_container_anglers;98_C_01b_d_02_container_fenton;98_C_01b_d_03_container_swampwater;;
98_C_01b_d_01_container_anglers;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;@98_MSC_01b_POI_AnglersDoom;;;;;;;;;;98_C_01b_d_01_01_kill_10_Fenwallow_abandoned_fishing_village_50207;;;;
98_C_01b_d_01_01_kill_10_Fenwallow_abandoned_fishing_village_50207;TaskKillContribution;;1;10;;;0;0;true;;abandoned_fishing_village_50207;;false;false;false;;;;;;;;Fenwallow;;;;;;;;;;;;;;;;;;0;;@98_C_01b_fenredemption_killtarget_eliminate_AI;;;;;;;;;;;;;;
98_C_01b_d_02_container_fenton;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;@98_MSC_01b_POI_FentonHamlet;;;;;;;;;;98_C_01b_d_02_01_kill_10_Fenton_haunted_town_50216;;;;
98_C_01b_d_02_01_kill_10_Fenton_haunted_town_50216;TaskKillContribution;;1;10;;;0;0;false;;haunted_town_50216;;false;false;false;;;;;;;;Fenton;;;;;;;;;;;;;;;;;;0;;@98_C_01b_fenredemption_killtarget_cut_down_AI;;;;;;;;;;;;;;
98_C_01b_d_03_container_swampwater;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;@98_MSC_01b_POI_Swampwater;;;;;;;;;;98_C_01b_d_03_01_kill_10_Lost_abandoned_fishing_village_50209;;;;
98_C_01b_d_03_01_kill_10_Lost_abandoned_fishing_village_50209;TaskKillContribution;;1;10;;;0;0;false;;abandoned_fishing_village_50209;;false;false;false;;;;;;;;Swampwater;;;;;;;;;;;;;;;;;;0;;@98_C_01b_fenredemption_killtarget_defeat_AI;;;;;;;;;;;;;;
98_C_0203_d_00_Container_RankUp;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;98_C_0203_d_01_Reach_CovenantRank_3;98_C_0203_d_02_TaskAchievement_TrialComplete_Lumen;;;
98_C_0203_d_01_Reach_CovenantRank_3;TaskHaveLevel;;1;26000;Covenant;;0;0;false;;;;false;false;true;;;;;;;;;;;;;;;;;;;;;;;;;;0;;@98_C_Reach_NextCovenantRank;;;;;;;;;;;;;;
98_C_0203_d_02_TaskAchievement_TrialComplete_Lumen;TaskAchievement;;1;0;covenant_faction_quest_02;;0;0;false;;;;false;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;@98_C_0203_CompleteTrial_Lumen;;;;;;;;;;;;;;
98_C_02_d_00_Container_soulsalvation;SimpleTaskContainer;;0;0;;;0;0;false;;;;false;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;98_C_02_d_01_container_prayerbeads;;;;
98_C_02_d_01_container_prayerbeads;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;@98_C_02_soulsalvation_recover_item;;;;;;;;;;98_C_02_d_01_01_TaskHaveAndReturnItems_7_PrayerBeadA_ancient_shrine_40314;98_C_02_d_01_02_TaskHaveAndReturnItems_15_PrayerBeadB_corrupted_camp_40302;98_C_02_d_01_03_TaskHaveAndReturnItems_10_PrayerBeadC_corrupted_fort_40318;98_C_02_d_01_04_TaskHaveAndReturnItems_8_PrayerBeadD_corrupted_fort_40319;
98_C_02_d_01_01_TaskHaveAndReturnItems_7_PrayerBeadA_ancient_shrine_40314;TaskHaveAndReturnItems;;1;7;9801_0103_PrayerBeadsA;Gravespoil;100;0;true;;ancient_shrine_40314;;true;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;@98_C_02_soulsalvation_recover_location;;;;;;;;;;;;;;
98_C_02_d_01_02_TaskHaveAndReturnItems_15_PrayerBeadB_corrupted_camp_40302;TaskHaveAndReturnItems;;1;10;9801_0103_PrayerBeadsB;Gravespoil;100;0;true;;corrupted_camp_40302;;true;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;@98_C_02_soulsalvation_recover_location;;;;;;;;;;;;;;
98_C_02_d_01_03_TaskHaveAndReturnItems_10_PrayerBeadC_corrupted_fort_40318;TaskHaveAndReturnItems;;1;10;9801_0103_PrayerBeadsC;Barrenrock;100;0;true;;corrupted_fort_40318;;true;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;@98_C_02_soulsalvation_recover_location;;;;;;;;;;;;;;
98_C_02_d_01_04_TaskHaveAndReturnItems_8_PrayerBeadD_corrupted_fort_40319;TaskHaveAndReturnItems;;1;8;9801_0103_PrayerBeadsD;Trailstall;100;0;true;;corrupted_fort_40319;;true;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;@98_C_02_soulsalvation_recover_location;;;;;;;;;;;;;;
98_C_0304_d_00_Container_RankUp;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;98_C_0304_d_01_Reach_CovenantRank_4;98_C_0304_d_02_TaskAchievement_TrialComplete_Adjudicator;;;
98_C_0304_d_01_Reach_CovenantRank_4;TaskHaveLevel;;1;49000;Covenant;;0;0;false;;;;false;false;true;;;;;;;;;;;;;;;;;;;;;;;;;;0;;@98_C_Reach_NextCovenantRank;;;;;;;;;;;;;;
98_C_0304_d_02_TaskAchievement_TrialComplete_Adjudicator;TaskAchievement;;1;0;covenant_faction_quest_03;;0;0;false;;;;false;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;@98_C_0304_CompleteTrial_Adjudicator;;;;;;;;;;;;;;
98_C_03_d_00_Container_thepathtodarkness;SimpleTaskContainer;;0;0;;;0;0;false;;;;false;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;98_C_03_d_00_SliceSwap_ExcubitorLucaOff;98_C_03_d_01_TaskGoToPOITag_rifteast;98_C_03_d_02_kill_ExcubitorLuca_rifteast;;
98_C_03_d_00_SliceSwap_ExcubitorLucaOff;TaskUnlockAchievement;;1;1;SwapActive_CovenantRankNPC_On;;0;0;false;;;;false;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;1;;;;;;;;;;
98_C_03_d_01_TaskGoToPOITag_rifteast;TaskGoToPOITag;;1;0;;;0;0;true;7;rifteast;;false;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;@98_C_03_thepathtodarkness_goto_POI;;;;;;;;;;;;;;
98_C_03_d_02_kill_ExcubitorLuca_rifteast;TaskKillContribution;;1;1;;;0;0;false;7;rifteast;;false;false;false;;;;;;;;Damned_Acolyte_Named_FR_Cov_01;;;;;;;;;;;;;;;;;;0;;@98_C_03_thepathtodarkness_killtarget_eliminate_AI;;;;;;;;;;;;;;
FM_02_PVP_Spy_Marauder_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;FM_02_PVP_Spy_Marauder_2_step_container;M_ReturnToGiver;;;
FM_02_PVP_Spy_Marauder_2_step_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;@objective_task_pvp;;;;;;;;;;FM_02_PVP_Spy_Marauder_first_ordie;FM_02_PVP_Spy_Marauder_task_ordie;;;
FM_02_PVP_Spy_Marauder_first_ordie;SimpleTaskContainer;;0;0;;;0;0;false;;;;false;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;1;;;;;;FM_02_PVP_Spy_Marauder_first;M_task_die;;;
FM_02_PVP_Spy_Marauder_first;TaskGatherAndReturnItems;;1;1;FM_PVP_Marauders_item_1;PVP_0002_DeadDropGiveItem;100;0;true;;factionarea_40278;;true;false;false;;;;;IO_PVP_0002_DeadDropGiveItem;;;;;;;;;;;;;;;;;;;;;0;;@objective_mission_espionage_step_1_at_POI;;9722.34 5951.4 201.6;;;;;;;;;;;;
FM_02_PVP_Spy_Marauder_task_ordie;SimpleTaskContainer;;0;0;;;0;0;false;;;;false;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;1;;;;;;FM_02_PVP_Spy_Marauder_task;M_task_die;;;
FM_02_PVP_Spy_Marauder_task;TaskGatherAndReturnItems;;1;1;FM_PVP_Marauders_item_2;PVP_0003_DeadDropGiveItem;100;0;true;;factionarea_40278;;true;false;false;;;;;IO_PVP_0003_DeadDropGiveItem;;;;;;;;;;;;;;;;;;;;;0;;@objective_mission_espionage_step_2_at_POI;;9931.0 5675.89 198.02;;;;;;;;;;;;
FM_02_PVP_Poach_Marauder_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;FM_02_PVP_Poach_Marauder_first;M_ReturnToGiver;;;
FM_02_PVP_Poach_Marauder_first;SimpleTaskContainer;;0;0;;;0;0;false;;;;false;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;@objective_task_pvp;;;;;;;;;;FM_02_PVP_Poach_Marauder_task;M_task_die;;;
FM_02_PVP_Poach_Marauder_task;TaskKillContribution;;0;3;;;0;0;true;;factionarea_40278;;true;false;false;;;;;;;;Wolf_Black_02BW07;;;;;;;;;;;;;;;;;;0;;@objective_mission_destroy_generic_at_POI;;9547.2 5867.2 199.71;;;;;;;;;;;;
FM_02_PVP_Control_Marauder_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;FM_02_PVP_Control_Marauder_first;M_ReturnToGiver;;;
FM_02_PVP_Control_Marauder_first;SimpleTaskContainer;;0;0;;;0;0;false;;;;false;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;@objective_task_pvp;;;;;;;;;;FM_02_PVP_Control_Marauder_task;M_task_die;;;
FM_02_PVP_Control_Marauder_task;PatrolTask;;0;0;;;0;0;true;;abandoned_village_40253;;true;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;@objective_mission_task_patrol_timer;;9754.32 5806.01 205.2;;;;;;;;;;;;
FM_02_PVP_Spy_Syndicate_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;FM_02_PVP_Spy_Syndicate_2_step_container;M_ReturnToGiver;;;
FM_02_PVP_Spy_Syndicate_2_step_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;@objective_task_pvp;;;;;;;;;;FM_02_PVP_Spy_Syndicate_first_ordie;FM_02_PVP_Spy_Syndicate_task_ordie;;;
FM_02_PVP_Spy_Syndicate_first_ordie;SimpleTaskContainer;;0;0;;;0;0;false;;;;false;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;1;;;;;;FM_02_PVP_Spy_Syndicate_first;M_task_die;;;
FM_02_PVP_Spy_Syndicate_first;TaskGatherAndReturnItems;;1;1;FM_PVP_Syndicate_item_1;PVP_0001_DeadDropGiveItem;100;0;false;;factionarea_40278;;true;false;false;;;;;IO_PVP_0001_DeadDropGiveItem;;;;;;;;;;;;;;;;;;;;;0;;@objective_mission_espionage_step_1_at_POI;;9473.1 5829.34 199.11;;;;;;;;;;;;
FM_02_PVP_Spy_Syndicate_task_ordie;SimpleTaskContainer;;0;0;;;0;0;false;;;;false;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;1;;;;;;FM_02_PVP_Spy_Syndicate_task;M_task_die;;;
FM_02_PVP_Spy_Syndicate_task;TaskGatherAndReturnItems;;1;1;FM_PVP_Syndicate_item_2;PVP_0002_DeadDropGiveItem;100;0;true;;factionarea_40278;;true;false;false;;;;;IO_PVP_0002_DeadDropGiveItem;;;;;;;;;;;;;;;;;;;;;0;;@objective_mission_espionage_step_2_at_POI;;9722.34 5951.4 201.6;;;;;;;;;;;;
FM_02_PVP_Poach_Syndicate_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;FM_02_PVP_Poach_Syndicate_first;M_ReturnToGiver;;;
FM_02_PVP_Poach_Syndicate_first;SimpleTaskContainer;;0;0;;;0;0;false;;;;false;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;@objective_task_pvp;;;;;;;;;;FM_02_PVP_Poach_Syndicate_task;M_task_die;;;
FM_02_PVP_Poach_Syndicate_task;TaskKillContribution;;0;3;;;0;0;true;;factionarea_40278;;true;false;false;;;;;;;;Wolf_Black_02BW07;;;;;;;;;;;;;;;;;;0;;@objective_mission_destroy_generic_at_POI;;9694.48 5916.82 198.26;;;;;;;;;;;;
FM_02_PVP_Control_Syndicate_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;FM_02_PVP_Control_Syndicate_first;M_ReturnToGiver;;;
FM_02_PVP_Control_Syndicate_first;SimpleTaskContainer;;0;0;;;0;0;false;;;;false;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;@objective_task_pvp;;;;;;;;;;FM_02_PVP_Control_Syndicate_task;M_task_die;;;
FM_02_PVP_Control_Syndicate_task;PatrolTask;;0;0;;;0;0;true;;abandoned_village_40253;;true;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;@objective_mission_task_patrol_timer;;9754.32 5806.01 205.2;;;;;;;;;;;;
FM_02_PVP_Spy_Covenant_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;FM_02_PVP_Spy_Covenant_2_step_container;M_ReturnToGiver;;;
FM_02_PVP_Spy_Covenant_2_step_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;@objective_task_pvp;;;;;;;;;;FM_02_PVP_Spy_Covenant_first_ordie;FM_02_PVP_Spy_Covenant_task_ordie;;;
FM_02_PVP_Spy_Covenant_first_ordie;SimpleTaskContainer;;0;0;;;0;0;false;;;;false;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;1;;;;;;FM_02_PVP_Spy_Covenant_first;M_task_die;;;
FM_02_PVP_Spy_Covenant_first;TaskGatherAndReturnItems;;1;1;FM_PVP_Covenant_item_1;PVP_0003_DeadDropGiveItem;100;0;true;;factionarea_40278;;true;false;false;;;;;IO_PVP_0003_DeadDropGiveItem;;;;;;;;;;;;;;;;;;;;;0;;@objective_mission_espionage_step_1_at_POI;;9931.0 5675.89 198.02;;;;;;;;;;;;
FM_02_PVP_Spy_Covenant_task_ordie;SimpleTaskContainer;;0;0;;;0;0;false;;;;false;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;1;;;;;;FM_02_PVP_Spy_Covenant_task;M_task_die;;;
FM_02_PVP_Spy_Covenant_task;TaskGatherAndReturnItems;;1;1;FM_PVP_Covenant_item_2;PVP_0001_DeadDropGiveItem;100;0;false;;factionarea_40278;;true;false;false;;;;;IO_PVP_0001_DeadDropGiveItem;;;;;;;;;;;;;;;;;;;;;0;;@objective_mission_espionage_step_2_at_POI;;9473.1 5829.34 199.11;;;;;;;;;;;;
FM_02_PVP_Poach_Covenant_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;FM_02_PVP_Poach_Covenant_first;M_ReturnToGiver;;;
FM_02_PVP_Poach_Covenant_first;SimpleTaskContainer;;0;0;;;0;0;false;;;;false;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;@objective_task_pvp;;;;;;;;;;FM_02_PVP_Poach_Covenant_task;M_task_die;;;
FM_02_PVP_Poach_Covenant_task;TaskKillContribution;;0;3;;;0;0;true;;factionarea_40278;;true;false;false;;;;;;;;Wolf_Black_02BW07;;;;;;;;;;;;;;;;;;0;;@objective_mission_destroy_generic_at_POI;;9854.98 5808 199.22;;;;;;;;;;;;
FM_02_PVP_Control_Covenant_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;FM_02_PVP_Control_Covenant_first;M_ReturnToGiver;;;
FM_02_PVP_Control_Covenant_first;SimpleTaskContainer;;0;0;;;0;0;false;;;;false;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;@objective_task_pvp;;;;;;;;;;FM_02_PVP_Control_Covenant_task;M_task_die;;;
FM_02_PVP_Control_Covenant_task;PatrolTask;;0;0;;;0;0;true;;abandoned_village_40253;;true;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;@objective_mission_task_patrol_timer;;9754.32 5806.01 205.2;;;;;;;;;;;;
FM_0201_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;FM_0201_tasks_first_container;M_ReturnToGiver;;;
FM_0201_tasks_first_container;SimpleTaskContainer;;0;0;;;0;0;false;;;;false;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;1;;;;;;FM_0201_leg_A_task;FM_0201_leg_B_task;FM_0201_leg_C_task;;
FM_0201_leg_A_task;TaskKillContribution;;0;5;;;0;0;true;;abandoned_village_40254;;true;false;false;;;;;;;;Haunted;;;;;;;;;;;;;;;;;;0;;@objective_mission_kill_generic_at_POI;;;;;;;;;;;;;;
FM_0201_leg_B_task;TaskKillContribution;;0;6;;;0;0;true;;abandoned_village_40328;;true;false;false;;;;;;;;Haunted;;;;;;;;;;;;;;;;;;0;;@objective_mission_kill_generic_at_POI;;;;;;;;;;;;;;
FM_0201_leg_C_task;TaskKillContribution;;0;8;;;0;0;true;;abandoned_village_40310;;true;false;false;;;;;;;;Nightmare;;;;;;;;;;;;;;;;;;0;;@objective_mission_kill_generic_at_POI;;;;;;;;;;;;;;
FM_0202_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;FM_0202_tasks_first_container;M_ReturnToGiver;;;
FM_0202_tasks_first_container;SimpleTaskContainer;;0;0;;;0;0;false;;;;false;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;1;;;;;;FM_0202_leg_A_task;FM_0202_leg_B_task;FM_0202_leg_C_task;;
FM_0202_leg_A_task;TaskKillContribution;;0;6;;;0;0;true;;abandoned_village_40256;;true;false;false;;;;;;;;Haunted;;;;;;;;;;;;;;;;;;0;;@objective_mission_kill_generic_at_POI;;;;;;;;;;;;;;
FM_0202_leg_B_task;TaskKillContribution;;0;8;;;0;0;true;;abandoned_village_40260;;true;false;false;;;;;;;;Pirate;;;;;;;;;;;;;;;;;;0;;@objective_mission_kill_generic_at_POI;;;;;;;;;;;;;;
FM_0202_leg_C_task;TaskKillContribution;;0;8;;;0;0;true;;lumbermill_40202;;true;false;false;;;;;;;;Corrupted;;;;;;;;;;;;;;;;;;0;;@objective_mission_kill_generic_at_POI;;;;;;;;;;;;;;
FM_0203_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;FM_0203_tasks_first_container;M_ReturnToGiver;;;
FM_0203_tasks_first_container;SimpleTaskContainer;;0;0;;;0;0;false;;;;false;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;1;;;;;;FM_0203_leg_A_task;FM_0203_leg_B_task;FM_0203_leg_C_task;;
FM_0203_leg_A_task;TaskKillContribution;;0;8;;;0;0;true;;lumbermill_40202;;true;false;false;;;;;;;;Corrupted;;;;;;;;;;;;;;;;;;0;;@objective_mission_kill_generic_at_POI;;;;;;;;;;;;;;
FM_0203_leg_B_task;TaskKillContribution;;0;4;;;0;0;true;;abandoned_village_40258;;true;false;false;;;;;;;;Haunted;;;;;;;;;;;;;;;;;;0;;@objective_mission_kill_generic_at_POI;;;;;;;;;;;;;;
FM_0203_leg_C_task;TaskKillContribution;;0;8;;;0;0;true;;abandoned_village_40257;;true;false;false;;;;;;;;Anguished;;;;;;;;;;;;;;;;;;0;;@objective_mission_kill_generic_at_POI;;;;;;;;;;;;;;
FM_0204_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;FM_0204_tasks_first_container;M_ReturnToGiver;;;
FM_0204_tasks_first_container;SimpleTaskContainer;;0;0;;;0;0;false;;;;false;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;1;;;;;;FM_0204_leg_A_task;FM_0204_leg_B_task;FM_0204_leg_C_task;;
FM_0204_leg_A_task;TaskKillContribution;;0;8;;;0;0;true;;abandoned_village_40260;;true;false;false;;;;;;;;Pirate;;;;;;;;;;;;;;;;;;0;;@objective_mission_kill_generic_at_POI;;;;;;;;;;;;;;
FM_0204_leg_B_task;TaskKillContribution;;0;8;;;0;0;true;;abandoned_village_40261;;true;false;false;;;;;;;;Anointed;;;;;;;;;;;;;;;;;;0;;@objective_mission_kill_generic_at_POI;;;;;;;;;;;;;;
FM_0204_leg_C_task;TaskKillContribution;;0;6;;;0;0;true;;abandoned_village_40262;;true;false;false;;;;;;;;Anointed;;;;;;;;;;;;;;;;;;0;;@objective_mission_kill_generic_at_POI;;;;;;;;;;;;;;
FM_0205_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;FM_0205_tasks_first_container;M_ReturnToGiver;;;
FM_0205_tasks_first_container;SimpleTaskContainer;;0;0;;;0;0;false;;;;false;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;1;;;;;;FM_0205_leg_A_task;FM_0205_leg_B_task;FM_0205_leg_C_task;;
FM_0205_leg_A_task;TaskKillContribution;;0;6;;;0;0;true;;abandoned_village_40263;;true;false;false;;;;;;;;Anointed;;;;;;;;;;;;;;;;;;0;;@objective_mission_kill_generic_at_POI;;;;;;;;;;;;;;
FM_0205_leg_B_task;TaskKillContribution;;0;4;;;0;0;true;;abandoned_village_40264;;true;false;false;;;;;;;;Anointed;;;;;;;;;;;;;;;;;;0;;@objective_mission_kill_generic_at_POI;;;;;;;;;;;;;;
FM_0205_leg_C_task;TaskKillContribution;;0;1;;;0;0;true;;graveyard_40327;;true;false;false;;;;;;;;Undead_GraveDigger_Named_02;;;;;;;;;;;;;;;;;;0;;@objective_mission_kill_generic_at_POI;;;;;;;;;;;;;;
FM_0206_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;FM_0206_tasks_first_container;M_ReturnToGiver;;;
FM_0206_tasks_first_container;SimpleTaskContainer;;0;0;;;0;0;false;;;;false;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;1;;;;;;FM_0206_leg_A_task;FM_0206_leg_B_task;FM_0206_leg_C_task;;
FM_0206_leg_A_task;TaskKillContribution;;0;8;;;0;0;true;;abandoned_village_40257;;true;false;false;;;;;;;;Anguished;;;;;;;;;;;;;;;;;;0;;@objective_mission_kill_generic_at_POI;;;;;;;;;;;;;;
FM_0206_leg_B_task;TaskKillContribution;;0;3;;;0;0;true;;abandoned_village_40258;;true;false;false;;;;;;;;Haunted;;;;;;;;;;;;;;;;;;0;;@objective_mission_kill_generic_at_POI;;;;;;;;;;;;;;
FM_0206_leg_C_task;TaskKillContribution;;0;3;;;0;0;true;;abandoned_village_40259;;true;false;false;;;;;;;;Haunted;;;;;;;;;;;;;;;;;;0;;@objective_mission_kill_generic_at_POI;;;;;;;;;;;;;;
