TaskID;Type;FailOnCondition;StayActive;TargetQty;ItemName;ItemDropVC;ItemDropProbability;ChestDropProbability;UseGlobalStorage;EnforceLocationRequirement;TerritoryID;POITag;GameModeID;LootTag;PauseAndClearLootOnTaskComplete;AwardOnlyOnce;ShouldCheckPoints;GuranteedDropAttempts;TargetThreshold;CraftingRecipeId;CraftAnyRecipe;InteractTag;UIScreenTag;TriggerAreaType;KillEnemyType;KillEnemyWeaponID;Duration;TaskBuySellType;IsPurchaseOrEarn;IsExactMatch;UseTypeAffix;TypeAffix;UseMatAffix;MatAffix;UseMagicAffix;MagicAffix;MapMarkerMapIcon;MapMarkerTitleLocTag;MapMarkerDescriptionLocTag;MapMarkerWorldPositionX;MapMarkerWorldPositionY;MapMarkerWorldDistanceThreshold;UseLargeItemDisplay;TP_TargetTag;TP_DescriptionTag;TargetDescriptionTaskId;OverrideLocation;IsHidden;CompletedNotificationId;GridLayout;CommunityGoalTag;HideChildren;TriggerAnalyticsEvent;SubTask1;SubTask2;SubTask3;SubTask4;SubTask5
FM_C_0502_leg_C_task;TaskKillContribution;;0;8;;;0;0;false;true;;abandoned_fishing_village_50106;;;true;false;;;;;;;;;Mosswater;;0;;;;;;;;;;;;;;;;;;@objective_mission_kill_generic_at_POI;;;0;;;;;;;;;;
FM_C_0503_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;FM_C_0503_tasks_first_container;M_ReturnToGiver;;;
FM_C_0503_tasks_first_container;SimpleTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;;;;;;FM_C_0503_leg_A_task;FM_C_0503_leg_B_task;FM_C_0503_leg_C_task;;
FM_C_0503_leg_A_task;TaskKillContribution;;0;8;;;0;0;false;true;;Bayou_Village_50126;;;true;false;;;;;;;;;Mistywater;;0;;;;;;;;;;;;;;;;;;@objective_mission_kill_generic_at_POI;;;0;;;;;;;;;;
FM_C_0503_leg_B_task;TaskKillContribution;;0;8;;;0;0;false;true;;shipwreck_50102;;;true;false;;;;;;;;;Shoreside;;0;;;;;;;;;;;;;;;;;;@objective_mission_kill_generic_at_POI;;;0;;;;;;;;;;
FM_C_0503_leg_C_task;TaskKillContribution;;0;8;;;0;0;false;true;;Glowing_Swamp_50132;;;true;false;;;;;;;;;Lambent;;0;;;;;;;;;;;;;;;;;;@objective_mission_kill_generic_at_POI;;;0;;;;;;;;;;
FM_C_0504_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;FM_C_0504_tasks_first_container;M_ReturnToGiver;;;
FM_C_0504_tasks_first_container;SimpleTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;;;;;;FM_C_0504_leg_A_task;FM_C_0504_leg_B_task;FM_C_0504_leg_C_task;;
FM_C_0504_leg_A_task;TaskKillContribution;;0;8;;;0;0;false;true;;Bayou_Village_50126;;;true;false;;;;;;;;;Mistywater;;0;;;;;;;;;;;;;;;;;;@objective_mission_kill_generic_at_POI;;;0;;;;;;;;;;
FM_C_0504_leg_B_task;TaskKillContribution;;0;8;;;0;0;false;true;;Flooded_Ruins_50127;;;true;false;;;;;;;;;Makogai;;0;;;;;;;;;;;;;;;;;;@objective_mission_kill_generic_at_POI;;;0;;;;;;;;;;
FM_C_0504_leg_C_task;TaskKillContribution;;0;8;;;0;0;false;true;;Lighthouse_Base_50129;;;true;false;;;;;;;;;Starvault;;0;;;;;;;;;;;;;;;;;;@objective_mission_kill_generic_at_POI;;;0;;;;;;;;;;
FM_C_0505_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;FM_C_0505_tasks_first_container;M_ReturnToGiver;;;
FM_C_0505_tasks_first_container;SimpleTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;;;;;;FM_C_0505_leg_A_task;FM_C_0505_leg_B_task;FM_C_0505_leg_C_task;;
FM_C_0505_leg_A_task;TaskKillContribution;;0;8;;;0;0;false;true;;Lighthouse_Base_50129;;;true;false;;;;;;;;;Starvault;;0;;;;;;;;;;;;;;;;;;@objective_mission_kill_generic_at_POI;;;0;;;;;;;;;;
FM_C_0505_leg_B_task;TaskKillContribution;;0;8;;;0;0;false;true;;Lighthouse_Ruins_50128;;;true;false;;;;;;;;;Towerfall;;0;;;;;;;;;;;;;;;;;;@objective_mission_kill_generic_at_POI;;;0;;;;;;;;;;
FM_C_0505_leg_C_task;TaskKillContribution;;0;8;;;0;0;false;true;;Lost_Elite_City_50130;;;true;false;;;;;;;;;Elite_Sirensong;;0;;;;;;;;;;;;;;;;;;@objective_mission_kill_generic_at_POI;;;0;;;;;;;;;;
FM_C_0506_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;FM_C_0506_tasks_first_container;M_ReturnToGiver;;;
FM_C_0506_tasks_first_container;SimpleTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;;;;;;FM_C_0506_leg_A_task;FM_C_0506_leg_B_task;FM_C_0506_leg_C_task;;
FM_C_0506_leg_A_task;TaskKillContribution;;0;8;;;0;0;false;true;;Glowing_Swamp_50124;;;true;false;;;;;;;;;Glimmerfen;;0;;;;;;;;;;;;;;;;;;@objective_mission_kill_generic_at_POI;;;0;;;;;;;;;;
FM_C_0506_leg_B_task;TaskKillContribution;;0;8;;;0;0;false;true;;shipwreck_50102;;;true;false;;;;;;;;;Shoreside;;0;;;;;;;;;;;;;;;;;;@objective_mission_kill_generic_at_POI;;;0;;;;;;;;;;
FM_C_0506_leg_C_task;TaskKillContribution;;0;8;;;0;0;false;true;;Lighthouse_Ruins_50128;;;true;false;;;;;;;;;Towerfall;;0;;;;;;;;;;;;;;;;;;@objective_mission_kill_generic_at_POI;;;0;;;;;;;;;;
FM_C_0507_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;FM_C_0507_tasks_first_container;M_ReturnToGiver;;;
FM_C_0507_tasks_first_container;SimpleTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;;;;;;FM_C_0507_leg_A_task;FM_C_0507_leg_B_task;FM_C_0507_leg_C_task;;
FM_C_0507_leg_A_task;TaskKillContribution;;0;8;;;0;0;false;true;;AE_Elite_50119;;;true;false;;;;;;;;;Elite_Aeonmeer;;0;;;;;;;;;;;;;;;;;;@objective_mission_kill_generic_at_POI;;;0;;;;;;;;;;
FM_C_0507_leg_B_task;TaskKillContribution;;0;8;;;0;0;false;true;;Lost_Elite_City_50130;;;true;false;;;;;;;;;Elite_Sirensong;;0;;;;;;;;;;;;;;;;;;@objective_mission_kill_generic_at_POI;;;0;;;;;;;;;;
FM_C_0507_leg_C_task;TaskKillContribution;;0;8;;;0;0;false;true;;Lost_Elite_Fort_50131;;;true;false;;;;;;;;;Elite_Sirensong;;0;;;;;;;;;;;;;;;;;;@objective_mission_kill_generic_at_POI;;;0;;;;;;;;;;
FM_0561_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;FM_0561_tasks_first_container;M_ReturnToGiver;;;
FM_0561_tasks_first_container;SimpleTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;;;;;;FM_0561_leg_A_task;FM_0561_leg_B_task;FM_0561_leg_C_task;;
FM_0561_leg_A_task;TaskHaveAndReturnItems;;0;8;FM_loot_item_1_05;;0;100;false;true;;Glowing_Swamp_50124;;;true;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_loot_chests_generic_at_POI;;;0;;;;;;;;;;
FM_0561_leg_B_task;TaskHaveAndReturnItems;;0;8;FM_loot_item_2_05;;0;100;false;true;;AE_Cave_50120;;;true;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_loot_chests_generic_at_POI;;;0;;;;;;;;;;
FM_0561_leg_C_task;TaskHaveAndReturnItems;;0;3;FM_loot_item_3_05;;0;100;false;true;;shipwreck_50104;;;true;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_loot_chests_generic_at_POI;;;0;;;;;;;;;;
FM_0562_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;FM_0562_tasks_first_container;M_ReturnToGiver;;;
FM_0562_tasks_first_container;SimpleTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;;;;;;FM_0562_leg_A_task;FM_0562_leg_B_task;FM_0562_leg_C_task;;
FM_0562_leg_A_task;TaskHaveAndReturnItems;;0;8;FM_loot_item_4_05;;0;100;false;true;;Flooded_Ruins_50125;;;true;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_loot_chests_generic_at_POI;;;0;;;;;;;;;;
FM_0562_leg_B_task;TaskHaveAndReturnItems;;0;8;FM_loot_item_5_05;;0;100;false;true;;Overgrown_Village_50133;;;true;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_loot_chests_generic_at_POI;;;0;;;;;;;;;;
FM_0562_leg_C_task;TaskHaveAndReturnItems;;0;8;FM_loot_item_6_05;;0;100;false;true;;abandoned_fishing_village_50106;;;true;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_loot_chests_generic_at_POI;;;0;;;;;;;;;;
FM_0563_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;FM_0563_tasks_first_container;M_ReturnToGiver;;;
FM_0563_tasks_first_container;SimpleTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;;;;;;FM_0563_leg_A_task;FM_0563_leg_B_task;FM_0563_leg_C_task;;
FM_0563_leg_A_task;TaskHaveAndReturnItems;;0;8;FM_loot_item_7_05;;0;100;false;true;;Bayou_Village_50126;;;true;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_loot_chests_generic_at_POI;;;0;;;;;;;;;;
FM_0563_leg_B_task;TaskHaveAndReturnItems;;0;3;FM_loot_item_8_05;;0;100;false;true;;shipwreck_50102;;;true;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_loot_chests_generic_at_POI;;;0;;;;;;;;;;
FM_0563_leg_C_task;TaskHaveAndReturnItems;;0;2;FM_loot_item_9_05;;0;100;false;true;;Glowing_Swamp_50132;;;true;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_loot_chests_generic_at_POI;;;0;;;;;;;;;;
FM_0564_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;FM_0564_tasks_first_container;M_ReturnToGiver;;;
FM_0564_tasks_first_container;SimpleTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;;;;;;FM_0564_leg_A_task;FM_0564_leg_B_task;FM_0564_leg_C_task;;
FM_0564_leg_A_task;TaskHaveAndReturnItems;;0;8;FM_loot_item_10_05;;0;100;false;true;;Bayou_Village_50126;;;true;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_loot_chests_generic_at_POI;;;0;;;;;;;;;;
FM_0564_leg_B_task;TaskHaveAndReturnItems;;0;5;FM_loot_item_11_05;;0;100;false;true;;Flooded_Ruins_50127;;;true;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_loot_chests_generic_at_POI;;;0;;;;;;;;;;
FM_0564_leg_C_task;TaskHaveAndReturnItems;;0;7;FM_loot_item_12_05;;0;100;false;true;;Lighthouse_Base_50129;;;true;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_loot_chests_generic_at_POI;;;0;;;;;;;;;;
FM_0565_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;FM_0565_tasks_first_container;M_ReturnToGiver;;;
FM_0565_tasks_first_container;SimpleTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;;;;;;FM_0565_leg_A_task;FM_0565_leg_B_task;FM_0565_leg_C_task;;
FM_0565_leg_A_task;TaskHaveAndReturnItems;;0;7;FM_loot_item_13_05;;0;100;false;true;;Lighthouse_Base_50129;;;true;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_loot_chests_generic_at_POI;;;0;;;;;;;;;;
FM_0565_leg_B_task;TaskHaveAndReturnItems;;0;3;FM_loot_item_14_05;;0;100;false;true;;Lighthouse_Ruins_50128;;;true;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_loot_chests_generic_at_POI;;;0;;;;;;;;;;
FM_0565_leg_C_task;TaskHaveAndReturnItems;;0;8;FM_loot_item_15_05;;0;100;false;true;;Lost_Elite_City_50130;;;true;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_loot_chests_generic_at_POI;;;0;;;;;;;;;;
FM_0566_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;FM_0566_tasks_first_container;M_ReturnToGiver;;;
FM_0566_tasks_first_container;SimpleTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;;;;;;FM_0566_leg_A_task;FM_0566_leg_B_task;FM_0566_leg_C_task;;
FM_0566_leg_A_task;TaskHaveAndReturnItems;;0;8;FM_loot_item_16_05;;0;100;false;true;;Glowing_Swamp_50124;;;true;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_loot_chests_generic_at_POI;;;0;;;;;;;;;;
FM_0566_leg_B_task;TaskHaveAndReturnItems;;0;5;FM_loot_item_17_05;;0;100;false;true;;shipwreck_50102;;;true;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_loot_chests_generic_at_POI;;;0;;;;;;;;;;
FM_0566_leg_C_task;TaskHaveAndReturnItems;;0;3;FM_loot_item_18_05;;0;100;false;true;;Lighthouse_Ruins_50128;;;true;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_loot_chests_generic_at_POI;;;0;;;;;;;;;;
FM_0567_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;FM_0567_tasks_first_container;M_ReturnToGiver;;;
FM_0567_tasks_first_container;SimpleTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;;;;;;FM_0567_leg_A_task;FM_0567_leg_B_task;FM_0567_leg_C_task;;
FM_0567_leg_A_task;TaskHaveAndReturnItems;;0;8;FM_loot_item_19_05;;0;100;false;true;;AE_Elite_50119;;;true;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_loot_chests_generic_at_POI;;;0;;;;;;;;;;
FM_0567_leg_B_task;TaskHaveAndReturnItems;;0;8;FM_loot_item_20_05;;0;100;false;true;;Lost_Elite_City_50130;;;true;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_loot_chests_generic_at_POI;;;0;;;;;;;;;;
FM_0567_leg_C_task;TaskHaveAndReturnItems;;0;8;FM_loot_item_21_05;;0;100;false;true;;Lost_Elite_Fort_50131;;;true;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_loot_chests_generic_at_POI;;;0;;;;;;;;;;
FM_S_0561_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;FM_S_0561_tasks_first_container;M_ReturnToGiver;;;
FM_S_0561_tasks_first_container;SimpleTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;;;;;;FM_S_0561_leg_A_task;FM_S_0561_leg_B_task;FM_S_0561_leg_C_task;;
FM_S_0561_leg_A_task;TaskHaveAndReturnItems;;0;8;FM_loot_item_1_05;;0;100;false;true;;Glowing_Swamp_50124;;;true;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_loot_chests_generic_at_POI;;;0;;;;;;;;;;
FM_S_0561_leg_B_task;TaskHaveAndReturnItems;;0;8;FM_loot_item_2_05;;0;100;false;true;;AE_Cave_50120;;;true;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_loot_chests_generic_at_POI;;;0;;;;;;;;;;
FM_S_0561_leg_C_task;TaskHaveAndReturnItems;;0;3;FM_loot_item_3_05;;0;100;false;true;;shipwreck_50104;;;true;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_loot_chests_generic_at_POI;;;0;;;;;;;;;;
FM_S_0562_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;FM_S_0562_tasks_first_container;M_ReturnToGiver;;;
FM_S_0562_tasks_first_container;SimpleTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;;;;;;FM_S_0562_leg_A_task;FM_S_0562_leg_B_task;FM_S_0562_leg_C_task;;
FM_S_0562_leg_A_task;TaskHaveAndReturnItems;;0;8;FM_loot_item_4_05;;0;100;false;true;;Flooded_Ruins_50125;;;true;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_loot_chests_generic_at_POI;;;0;;;;;;;;;;
FM_S_0562_leg_B_task;TaskHaveAndReturnItems;;0;8;FM_loot_item_5_05;;0;100;false;true;;Overgrown_Village_50133;;;true;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_loot_chests_generic_at_POI;;;0;;;;;;;;;;
FM_S_0562_leg_C_task;TaskHaveAndReturnItems;;0;8;FM_loot_item_6_05;;0;100;false;true;;abandoned_fishing_village_50106;;;true;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_loot_chests_generic_at_POI;;;0;;;;;;;;;;
FM_S_0563_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;FM_S_0563_tasks_first_container;M_ReturnToGiver;;;
FM_S_0563_tasks_first_container;SimpleTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;;;;;;FM_S_0563_leg_A_task;FM_S_0563_leg_B_task;FM_S_0563_leg_C_task;;
FM_S_0563_leg_A_task;TaskHaveAndReturnItems;;0;8;FM_loot_item_7_05;;0;100;false;true;;Bayou_Village_50126;;;true;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_loot_chests_generic_at_POI;;;0;;;;;;;;;;
FM_S_0563_leg_B_task;TaskHaveAndReturnItems;;0;3;FM_loot_item_8_05;;0;100;false;true;;shipwreck_50102;;;true;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_loot_chests_generic_at_POI;;;0;;;;;;;;;;
FM_S_0563_leg_C_task;TaskHaveAndReturnItems;;0;2;FM_loot_item_9_05;;0;100;false;true;;Glowing_Swamp_50132;;;true;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_loot_chests_generic_at_POI;;;0;;;;;;;;;;
FM_S_0564_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;FM_S_0564_tasks_first_container;M_ReturnToGiver;;;
FM_S_0564_tasks_first_container;SimpleTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;;;;;;FM_S_0564_leg_A_task;FM_S_0564_leg_B_task;FM_S_0564_leg_C_task;;
FM_S_0564_leg_A_task;TaskHaveAndReturnItems;;0;8;FM_loot_item_10_05;;0;100;false;true;;Bayou_Village_50126;;;true;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_loot_chests_generic_at_POI;;;0;;;;;;;;;;
FM_S_0564_leg_B_task;TaskHaveAndReturnItems;;0;5;FM_loot_item_11_05;;0;100;false;true;;Flooded_Ruins_50127;;;true;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_loot_chests_generic_at_POI;;;0;;;;;;;;;;
FM_S_0564_leg_C_task;TaskHaveAndReturnItems;;0;7;FM_loot_item_12_05;;0;100;false;true;;Lighthouse_Base_50129;;;true;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_loot_chests_generic_at_POI;;;0;;;;;;;;;;
FM_S_0565_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;FM_S_0565_tasks_first_container;M_ReturnToGiver;;;
FM_S_0565_tasks_first_container;SimpleTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;;;;;;FM_S_0565_leg_A_task;FM_S_0565_leg_B_task;FM_S_0565_leg_C_task;;
FM_S_0565_leg_A_task;TaskHaveAndReturnItems;;0;7;FM_loot_item_13_05;;0;100;false;true;;Lighthouse_Base_50129;;;true;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_loot_chests_generic_at_POI;;;0;;;;;;;;;;
FM_S_0565_leg_B_task;TaskHaveAndReturnItems;;0;3;FM_loot_item_14_05;;0;100;false;true;;Lighthouse_Ruins_50128;;;true;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_loot_chests_generic_at_POI;;;0;;;;;;;;;;
FM_S_0565_leg_C_task;TaskHaveAndReturnItems;;0;8;FM_loot_item_15_05;;0;100;false;true;;Lost_Elite_City_50130;;;true;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_loot_chests_generic_at_POI;;;0;;;;;;;;;;
FM_S_0566_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;FM_S_0566_tasks_first_container;M_ReturnToGiver;;;
FM_S_0566_tasks_first_container;SimpleTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;;;;;;FM_S_0566_leg_A_task;FM_S_0566_leg_B_task;FM_S_0566_leg_C_task;;
FM_S_0566_leg_A_task;TaskHaveAndReturnItems;;0;8;FM_loot_item_16_05;;0;100;false;true;;Glowing_Swamp_50124;;;true;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_loot_chests_generic_at_POI;;;0;;;;;;;;;;
FM_S_0566_leg_B_task;TaskHaveAndReturnItems;;0;5;FM_loot_item_17_05;;0;100;false;true;;shipwreck_50102;;;true;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_loot_chests_generic_at_POI;;;0;;;;;;;;;;
FM_S_0566_leg_C_task;TaskHaveAndReturnItems;;0;3;FM_loot_item_18_05;;0;100;false;true;;Lighthouse_Ruins_50128;;;true;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_loot_chests_generic_at_POI;;;0;;;;;;;;;;
FM_S_0567_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;FM_S_0567_tasks_first_container;M_ReturnToGiver;;;
FM_S_0567_tasks_first_container;SimpleTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;;;;;;FM_S_0567_leg_A_task;FM_S_0567_leg_B_task;FM_S_0567_leg_C_task;;
FM_S_0567_leg_A_task;TaskHaveAndReturnItems;;0;8;FM_loot_item_19_05;;0;100;false;true;;AE_Elite_50119;;;true;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_loot_chests_generic_at_POI;;;0;;;;;;;;;;
FM_S_0567_leg_B_task;TaskHaveAndReturnItems;;0;8;FM_loot_item_20_05;;0;100;false;true;;Lost_Elite_City_50130;;;true;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_loot_chests_generic_at_POI;;;0;;;;;;;;;;
FM_S_0567_leg_C_task;TaskHaveAndReturnItems;;0;8;FM_loot_item_21_05;;0;100;false;true;;Lost_Elite_Fort_50131;;;true;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_loot_chests_generic_at_POI;;;0;;;;;;;;;;
FM_C_0561_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;FM_C_0561_tasks_first_container;M_ReturnToGiver;;;
FM_C_0561_tasks_first_container;SimpleTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;;;;;;FM_C_0561_leg_A_task;FM_C_0561_leg_B_task;FM_C_0561_leg_C_task;;
FM_C_0561_leg_A_task;TaskHaveAndReturnItems;;0;8;FM_loot_item_1_05;;0;100;false;true;;Glowing_Swamp_50124;;;true;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_loot_chests_generic_at_POI;;;0;;;;;;;;;;
FM_C_0561_leg_B_task;TaskHaveAndReturnItems;;0;8;FM_loot_item_2_05;;0;100;false;true;;AE_Cave_50120;;;true;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_loot_chests_generic_at_POI;;;0;;;;;;;;;;
FM_C_0561_leg_C_task;TaskHaveAndReturnItems;;0;3;FM_loot_item_3_05;;0;100;false;true;;shipwreck_50104;;;true;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_loot_chests_generic_at_POI;;;0;;;;;;;;;;
FM_C_0562_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;FM_C_0562_tasks_first_container;M_ReturnToGiver;;;
FM_C_0562_tasks_first_container;SimpleTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;;;;;;FM_C_0562_leg_A_task;FM_C_0562_leg_B_task;FM_C_0562_leg_C_task;;
