AbilityID;DisplayName;Description;UICategory;Icon;StatusEffectIcon;Sound;TelegraphStatusEffect;TelegraphCountOffset;OnEquipStatusEffect;WeaponTag;RequiredAbilityId;TreeId;TreeRowPosition;TreeColumnPosition;IsActiveAbility;IsGlobalAbility;IsStackableAbility;CanBeUnapplied;ScalingStrength;ScalingDexterity;ScalingIntelligence;ScalingSpirit;ScalingConstitution;OnEventPassiveConditionsPass;OnKill;OnExecuted;OnHit;OnBlockedHit;OnHitBehind;OnCrit;OnCritTaken;OnHeadShot;OnLegShot;OnHitTaken;OnBlockedHitTaken;OnBlockBreak;OnTargetBlockBreak;OnDeath;OnDeathsDoor;OnAttachedSpellTargetDied;OnHealed;OnSelfDamage;OnProjPassedThrough;OnContributedKill;OnUsedConsumable;OnGatheringComplete;GatheringTradeskill;RequireReaction;NumSuccessfulHits;NumConsecutiveHits;MaxConsecutiveHits;ResetConsecutiveOnSuccess;DisableConsecutivePotency;TrackHitCount;MaxTrackedHitCounts;NumberOfTrackedHits;NumberOfHitsComparisonType;DamageIsRanged;DamageIsMelee;ForceShowNameTag;TargetHasGritActive;DamageTableRow;RemoteDamageTableRow;RangedAttackName;AttackType;DamageTypes;CheckOwnedStatusEffects;StatusEffect;StatusEffectStackSize;StatusEffectComparisonType;StatusEffectCategories;DontHaveStatusEffect;CheckStatusEffectsOnTargetOwned;TargetStatusEffect;TargetStatusEffectCategory;TargetStatusEffectStackSize;TargetStatusEffectComparison;TargetCollisionFilters;TargetMarker;MyHealthPercent;MyComparisonType;MyStaminaPercent;MyStaminaComparisonType;MyManaPercent;MyManaComparisonType;TargetHealthPercent;TargetComparisonType;DistFromDefender;DistComparisonType;NumAroundMe;NumAroundComparisonType;AbilityOnCooldownOptions;AbilitiesOnCooldown;AbilityCooldownComparisonType;AttachedTargetSpellIds;AbilityList;AbilityTrigger;InAction;InActionTime;AfterAction;BaseDamage;SetHealthOnFatalDamageTaken;BaseDamageReduction;CritDamageReduction;BlockDamage;BlockDamageReduction;CritDamage;CritChance;HeadshotDamage;StaggerDamage;StaggerDamageReduction;HitRateDmg;HitRateDmgReduction;HealthDamageMitigation;ThreatDamage;ArmorPenetration;PhysicalArmor;PhysicalArmorMaxHealthMod;ElementalArmor;LinearlyScaleToDistance;RefundAmmoPercentChance;RefundConsumablePercentChance;GiveAzothPercentChance;Azoth;Knockback;WeaponAccuracy;Health;DmgPctToHealth;HealScalingValueMultiplier;MaxHealth;Mana;ManaRate;MaxMana;ManaCostList;ManaCostMult;DamageTableRowOverride;StatusEffectDamageTableRowOverride;ForceStatusEffectDamageTableRow;RangedAttackNameOverride;DamageTableStatusEffectOverride;EnableCrit;EnableTaunt;PerStatusEffectOnTarget;PerStatusEffectOnTargetMax;DisableApplyPerStatusEffectStack;ForceTakeStaminaDamage;StaminaCostList;StaminaCostFlatMod;CastSpell;SelfApplyStatusEffect;OtherApplyStatusEffect;SelfApplyStatusEffectDurations;OtherApplyStatusEffectDurations;DoNotUnequipSelfAppliedSE;NumStatusEffectsToTransfer;StatusEffectCategoryToTransfer;SetPotencyAsCount;MultiplyRemovedByPotency;OnlyChangeOwnedStatusEffects;NumStatusEffectsToRemove;RemoveStatusEffects;StatusEffectsList;StatusEffectCategoriesList;RemoveTargetStatusEffectsList;RemoveTargetStatusEffectCats;ConsumeTargetStatusEffectMult;StatusEffectDurationReduction;StatusEffectDurationCats;StatusEffectDurationMod;StatusEffectDurationMult;TargetStatusEffectDurationList;TargetStatusEffectDurationCats;TargetStatusEffectDurationMod;TargetStatusEffectDurationMult;Duration;CooldownId;CDRImmediatelyOptions;ResetCooldownTimers;CooldownTimer;NumFreeCooldownsPerUse;MaxHitCountMultiplier;SetMannequinTag;SetMannequinTagStatus;RepairDustYieldMod;ToolDurabilityLossMod;FastTravelInnCooldownMod;FastTravelAzothCostMod
ShieldBashThreatPerk2;@ConcussiveBash;;;;;;;;;;;;;;false;false;true;false;;;;;;false;false;false;true;true;false;false;false;false;false;false;false;false;false;false;false;false;false;;false;false;false;false;;false;0;0;0;;false;false;0;0;;;;;;OH_Shield_Attack_Bash,OH_Shield_Attack_Bash4sec;;;;;;;;;;;;;;0;;;;0;;0;;;;0;;;;0;;;;;;;;;0;;0;;;0;0;0;0;0;0;;;;;;0.75;0;;;;;0;0;0;0;0;0;;0;0;0;0;;0;;;;;false;;;;false;;;;;;;;;;;;false;0;;false;;;0;;;;;;;0;;;0;;;;0;0;;;;0;;;;;;;;
ShieldBashThreatPerk3;@ConcussiveBash;;;;;;;;;;;;;;false;false;true;false;;;;;;false;false;false;true;true;false;false;false;false;false;false;false;false;false;false;false;false;false;;false;false;false;false;;false;0;0;0;;false;false;0;0;;;;;;OH_Shield_Attack_Bash,OH_Shield_Attack_Bash4sec;;;;;;;;;;;;;;0;;;;0;;0;;;;0;;;;0;;;;;;;;;0;;0;;;0;0;0;0;0;0;;;;;;1;0;;;;;0;0;0;0;0;0;;0;0;0;0;;0;;;;;false;;;;false;;;;;;;;;;;;false;0;;false;;;0;;;;;;;0;;;0;;;;0;0;;;;0;;;;;;;;
WhirlwindThreatPerk1;;;;;;;;;;;;;;;false;false;true;false;;;;;;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;;false;false;false;false;;false;0;0;0;;false;false;0;0;;;;;;;;;;;;;;;;;;;;0;;;;0;;0;;;;0;;;;0;;;;;;;;GreatAxe_Whirlwind;0.10000000149011612;;0;;;0;0;0;0;0;0;;;;;;1.5;0;;;;;0;0;0;0;0;0;;0;0;0;0;;0;;;;;false;;;;false;;;;;;;;;;;;false;0;;false;;;0;;;;;;;0;;;0;;;;0;0;;;;0;;;;;;;;
WhirlwindThreatPerk2;;;;;;;;;;;;;;;false;false;true;false;;;;;;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;;false;false;false;false;;false;0;0;0;;false;false;0;0;;;;;;;;;;;;;;;;;;;;0;;;;0;;0;;;;0;;;;0;;;;;;;;GreatAxe_Whirlwind;0.10000000149011612;;0;;;0;0;0;0;0;0;;;;;;2.25;0;;;;;0;0;0;0;0;0;;0;0;0;0;;0;;;;;false;;;;false;;;;;;;;;;;;false;0;;false;;;0;;;;;;;0;;;0;;;;0;0;;;;0;;;;;;;;
WhirlwindThreatPerk3;;;;;;;;;;;;;;;false;false;true;false;;;;;;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;;false;false;false;false;;false;0;0;0;;false;false;0;0;;;;;;;;;;;;;;;;;;;;0;;;;0;;0;;;;0;;;;0;;;;;;;;GreatAxe_Whirlwind;0.10000000149011612;;0;;;0;0;0;0;0;0;;;;;;3;0;;;;;0;0;0;0;0;0;;0;0;0;0;;0;;;;;false;;;;false;;;;;;;;;;;;false;0;;false;;;0;;;;;;;0;;;0;;;;0;0;;;;0;;;;;;;;
LifeLeech1;;;;;;;;;;;;;;;false;false;true;false;;;;;;false;false;false;true;false;false;false;false;false;false;false;false;false;false;false;false;false;false;;false;false;false;false;;false;0;0;0;;false;false;0;0;;;;;;;;;;;;;;;;;;;;0;;;;0;;0;;;;0;;;;0;;;;;;;;;0;;0;;;0;0;0;0;0;0;;;;;;0;0;;;;;0;0;0;0;0;0;;0.006000000052154064;0;0;0;;0;;;;;false;;;;false;;;;;;;;;;;;false;0;;false;;;0;;;;;;;0;;;0;;;;0;0;;;;0;;;;;;;;
LifeLeech2;;;;;;;;;;;;;;;false;false;true;false;;;;;;false;false;false;true;false;false;false;false;false;false;false;false;false;false;false;false;false;false;;false;false;false;false;;false;0;0;0;;false;false;0;0;;;;;;;;;;;;;;;;;;;;0;;;;0;;0;;;;0;;;;0;;;;;;;;;0;;0;;;0;0;0;0;0;0;;;;;;0;0;;;;;0;0;0;0;0;0;;0.010999999940395355;0;0;0;;0;;;;;false;;;;false;;;;;;;;;;;;false;0;;false;;;0;;;;;;;0;;;0;;;;0;0;;;;0;;;;;;;;
LifeLeech3;;;;;;;;;;;;;;;false;false;true;false;;;;;;false;false;false;true;false;false;false;false;false;false;false;false;false;false;false;false;false;false;;false;false;false;false;;false;0;0;0;;false;false;0;0;;;;;;;;;;;;;;;;;;;;0;;;;0;;0;;;;0;;;;0;;;;;;;;;0;;0;;;0;0;0;0;0;0;;;;;;0;0;;;;;0;0;0;0;0;0;;0.01600000075995922;0;0;0;;0;;;;;false;;;;false;;;;;;;;;;;;false;0;;false;;;0;;;;;;;0;;;0;;;;0;0;;;;0;;;;;;;;
GlobalCDRPerk1;;;;;;;;;;;;;;;false;false;true;false;;;;;;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;;false;false;false;false;;false;0;0;0;;false;false;0;0;;;;;;;;;;;;;;;;;;;;0;;;;0;;0;;;;0;;;;0;;;;;;;;;0;;0;;;0;0;0;0;0;0;;;;;;0;0;;;;;0;0;0;0;0;0;;0;0;0;0;;0;;;;;false;;;;false;;;;;;;;;;;;false;0;;false;;;0;;;;;;;0;;;0;;;;0;0;;ActiveWeapon;;-0.019999999552965164;;;;;;;;
GlobalCDRPerk2;;;;;;;;;;;;;;;false;false;true;false;;;;;;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;;false;false;false;false;;false;0;0;0;;false;false;0;0;;;;;;;;;;;;;;;;;;;;0;;;;0;;0;;;;0;;;;0;;;;;;;;;0;;0;;;0;0;0;0;0;0;;;;;;0;0;;;;;0;0;0;0;0;0;;0;0;0;0;;0;;;;;false;;;;false;;;;;;;;;;;;false;0;;false;;;0;;;;;;;0;;;0;;;;0;0;;ActiveWeapon;;-0.029999999329447746;;;;;;;;
GlobalCDRPerk3;;;;;;;;;;;;;;;false;false;true;false;;;;;;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;;false;false;false;false;;false;0;0;0;;false;false;0;0;;;;;;;;;;;;;;;;;;;;0;;;;0;;0;;;;0;;;;0;;;;;;;;;0;;0;;;0;0;0;0;0;0;;;;;;0;0;;;;;0;0;0;0;0;0;;0;0;0;0;;0;;;;;false;;;;false;;;;;;;;;;;;false;0;;false;;;0;;;;;;;0;;;0;;;;0;0;;ActiveWeapon;;-0.03999999910593033;;;;;;;;
CDRWhenHitPerk1;;;;;;;;;;;;;;;false;false;true;false;;;;;;false;false;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;;false;false;false;false;;true;5;0;0;;false;false;0;0;;;;;;;;;;;;;;;;;;;;0;;;;0;;0;;;;0;;;;0;;;;;;;;;0;;0;;;0;0;0;0;0;0;;;;;;0;0;;;;;0;0;0;0;0;0;;0;0;0;0;;0;;;;;false;;;;false;;;;;;;;;;;;false;0;;false;;;0;;;;;;;0;;;0;;;;0;0;;ActiveWeapon;;-0.03999999910593033;;;;;;;;
CDRWhenHitPerk2;;;;;;;;;;;;;;;false;false;true;false;;;;;;false;false;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;;false;false;false;false;;true;4;0;0;;false;false;0;0;;;;;;;;;;;;;;;;;;;;0;;;;0;;0;;;;0;;;;0;;;;;;;;;0;;0;;;0;0;0;0;0;0;;;;;;0;0;;;;;0;0;0;0;0;0;;0;0;0;0;;0;;;;;false;;;;false;;;;;;;;;;;;false;0;;false;;;0;;;;;;;0;;;0;;;;0;0;;ActiveWeapon;;-0.03999999910593033;;;;;;;;
CDRWhenHitPerk3;;;;;;;;;;;;;;;false;false;true;false;;;;;;false;false;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;;false;false;false;false;;true;3;0;0;;false;false;0;0;;;;;;;;;;;;;;;;;;;;0;;;;0;;0;;;;0;;;;0;;;;;;;;;0;;0;;;0;0;0;0;0;0;;;;;;0;0;;;;;0;0;0;0;0;0;;0;0;0;0;;0;;;;;false;;;;false;;;;;;;;;;;;false;0;;false;;;0;;;;;;;0;;;0;;;;0;0;;ActiveWeapon;;-0.03999999910593033;;;;;;;;
CDROnDodgePerk1;;;;;;;;;;;;;;;false;false;true;false;;;;;;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;;false;false;false;false;;false;0;0;0;;false;false;0;0;;;;;;;;;;;;;;;;;;;;0;;;;0;;0;;;;0;;;;0;;;;;;;;;0;Dodge;0;;;0;0;0;0;0;0;;;;;;0;0;;;;;0;0;0;0;0;0;;0;0;0;0;;0;;;;;false;;;;false;;;;;;;;;;;;false;0;;false;;;0;;;;;;;0;;;0;;;;0;0;;ActiveWeapon;;-0.014999999664723873;;;;;;;;
CDROnDodgePerk2;;;;;;;;;;;;;;;false;false;true;false;;;;;;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;;false;false;false;false;;false;0;0;0;;false;false;0;0;;;;;;;;;;;;;;;;;;;;0;;;;0;;0;;;;0;;;;0;;;;;;;;;0;Dodge;0;;;0;0;0;0;0;0;;;;;;0;0;;;;;0;0;0;0;0;0;;0;0;0;0;;0;;;;;false;;;;false;;;;;;;;;;;;false;0;;false;;;0;;;;;;;0;;;0;;;;0;0;;ActiveWeapon;;-0.02500000037252903;;;;;;;;
CDROnDodgePerk3;;;;;;;;;;;;;;;false;false;true;false;;;;;;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;;false;false;false;false;;false;0;0;0;;false;false;0;0;;;;;;;;;;;;;;;;;;;;0;;;;0;;0;;;;0;;;;0;;;;;;;;;0;Dodge;0;;;0;0;0;0;0;0;;;;;;0;0;;;;;0;0;0;0;0;0;;0;0;0;0;;0;;;;;false;;;;false;;;;;;;;;;;;false;0;;false;;;0;;;;;;;0;;;0;;;;0;0;;ActiveWeapon;;-0.03500000014901161;;;;;;;;
CDROnBlockPerk1;;;;;;;;;;;;;;;false;false;true;false;;;;;;false;false;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;;false;false;false;false;;false;1;0;0;;false;false;0;0;;;;;;;;;;;;;;;;;;;;0;;;;0;;0;;;;0;;;;0;;;;;;;;Block_UpperBody;0.20000000298023224;;0;;;0;0;0;0;0;0;;;;;;0;0;;;;;0;0;0;0;0;0;;0;0;0;0;;0;;;;;false;;;;false;;;;;;;;;;;;false;0;;false;;;0;;;;;;;0;;;0;;;;0;0;;ActiveWeapon;;-0.014999999664723873;;;;;;;;
CDROnBlockPerk2;;;;;;;;;;;;;;;false;false;true;false;;;;;;false;false;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;;false;false;false;false;;false;1;0;0;;false;false;0;0;;;;;;;;;;;;;;;;;;;;0;;;;0;;0;;;;0;;;;0;;;;;;;;Block_UpperBody;0.20000000298023224;;0;;;0;0;0;0;0;0;;;;;;0;0;;;;;0;0;0;0;0;0;;0;0;0;0;;0;;;;;false;;;;false;;;;;;;;;;;;false;0;;false;;;0;;;;;;;0;;;0;;;;0;0;;ActiveWeapon;;-0.019999999552965164;;;;;;;;
CDROnBlockPerk3;;;;;;;;;;;;;;;false;false;true;false;;;;;;false;false;false;false;false;false;false;false;false;false;true;false;false;false;false;false;false;false;;false;false;false;false;;false;1;0;0;;false;false;0;0;;;;;;;;;;;;;;;;;;;;0;;;;0;;0;;;;0;;;;0;;;;;;;;Block_UpperBody;0.20000000298023224;;0;;;0;0;0;0;0;0;;;;;;0;0;;;;;0;0;0;0;0;0;;0;0;0;0;;0;;;;;false;;;;false;;;;;;;;;;;;false;0;;false;;;0;;;;;;;0;;;0;;;;0;0;;ActiveWeapon;;-0.02500000037252903;;;;;;;;
ChainLightningPerk1;;;;;;;;;;;;;;;false;false;false;false;;;;;;false;false;false;true;false;false;false;false;false;false;false;false;false;false;false;false;false;false;;false;false;false;false;;false;0;0;0;;false;false;0;0;;;;;;;;;Light,Heavy,Ability;;;;;;;;;;;0;;;;0;;0;;;;0;;;;0;;;;;;;;;0;;0;;;0;0;0;0;0;0;;;;;;0;0;;;;;0;0;0;0;0;0;;0;0;0;0;;0;;;;;false;;;;false;;;;;;;;;ChainLightningTrigger;;;false;0;;false;;;0;;;;;;;0;;;0;;;;0;0;;;;0;;;;;;;;
ChainLightningPerk2;;;;;;;;;;;;;;;false;false;false;false;;;;;;false;false;false;true;false;false;false;false;false;false;false;false;false;false;false;false;false;false;;false;false;false;false;;false;0;0;0;;false;false;0;0;;;;;;;;;Light,Heavy,Ability;;;;;;;;;;;0;;;;0;;0;;;;0;;;;0;;;;;;;;;0;;0;;;0;0;0;0;0;0;;;;;;0;0;;;;;0;0;0;0;0;0;;0;0;0;0;;0;;;;;false;;;;false;;;;;;;;;ChainLightningTrigger;;;false;0;;false;;;0;;;;;;;0;;;0;;;;0;0;;;;0;;;;;;;;
ChainLightningPerk3;;;;;;;;;;;;;;;false;false;false;false;;;;;;false;false;false;true;false;false;false;false;false;false;false;false;false;false;false;false;false;false;;false;false;false;false;;false;0;0;0;;false;false;0;0;;;;;;;;;Light,Heavy,Ability;;;;;;;;;;;0;;;;0;;0;;;;0;;;;0;;;;;;;;;0;;0;;;0;0;0;0;0;0;;;;;;0;0;;;;;0;0;0;0;0;0;;0;0;0;0;;0;;;;;false;;;;false;;;;;;;;;ChainLightningTrigger;;;false;0;;false;;;0;;;;;;;0;;;0;;;;0;0;;;;0;;;;;;;;
ChainFirePerk1;;;;;;;;;;;;;;;false;false;false;false;;;;;;false;false;false;true;false;false;false;false;false;false;false;false;false;false;false;false;false;false;;false;false;false;false;;false;0;0;0;;false;false;0;0;;;;;;;;;Light,Heavy,Ability;;;;;;;;;;;0;;;;0;;0;;;;0;;;;0;;;;;;;;;0;;0;;;0;0;0;0;0;0;;;;;;0;0;;;;;0;0;0;0;0;0;;0;0;0;0;;0;;;;;false;;;;false;;;;;;;;;ChainFireTrigger;;;false;0;;false;;;0;;;;;;;0;;;0;;;;0;0;;;;0;;;;;;;;
ChainFirePerk2;;;;;;;;;;;;;;;false;false;false;false;;;;;;false;false;false;true;false;false;false;false;false;false;false;false;false;false;false;false;false;false;;false;false;false;false;;false;0;0;0;;false;false;0;0;;;;;;;;;Light,Heavy,Ability;;;;;;;;;;;0;;;;0;;0;;;;0;;;;0;;;;;;;;;0;;0;;;0;0;0;0;0;0;;;;;;0;0;;;;;0;0;0;0;0;0;;0;0;0;0;;0;;;;;false;;;;false;;;;;;;;;ChainFireTrigger;;;false;0;;false;;;0;;;;;;;0;;;0;;;;0;0;;;;0;;;;;;;;
ChainFirePerk3;;;;;;;;;;;;;;;false;false;false;false;;;;;;false;false;false;true;false;false;false;false;false;false;false;false;false;false;false;false;false;false;;false;false;false;false;;false;0;0;0;;false;false;0;0;;;;;;;;;Light,Heavy,Ability;;;;;;;;;;;0;;;;0;;0;;;;0;;;;0;;;;;;;;;0;;0;;;0;0;0;0;0;0;;;;;;0;0;;;;;0;0;0;0;0;0;;0;0;0;0;;0;;;;;false;;;;false;;;;;;;;;ChainFireTrigger;;;false;0;;false;;;0;;;;;;;0;;;0;;;;0;0;;;;0;;;;;;;;
ChainMagicPerk1;;;;;;;;;;;;;;;false;false;false;false;;;;;;false;false;false;true;false;false;false;false;false;false;false;false;false;false;false;false;false;false;;false;false;false;false;;false;0;0;0;;false;false;0;0;;;;;;;;;Light,Heavy,Ability;;;;;;;;;;;0;;;;0;;0;;;;0;;;;0;;;;;;;;;0;;0;;;0;0;0;0;0;0;;;;;;0;0;;;;;0;0;0;0;0;0;;0;0;0;0;;0;;;;;false;;;;false;;;;;;;;;ChainMagicTrigger;;;false;0;;false;;;0;;;;;;;0;;;0;;;;0;0;;;;0;;;;;;;;
ChainMagicPerk2;;;;;;;;;;;;;;;false;false;false;false;;;;;;false;false;false;true;false;false;false;false;false;false;false;false;false;false;false;false;false;false;;false;false;false;false;;false;0;0;0;;false;false;0;0;;;;;;;;;Light,Heavy,Ability;;;;;;;;;;;0;;;;0;;0;;;;0;;;;0;;;;;;;;;0;;0;;;0;0;0;0;0;0;;;;;;0;0;;;;;0;0;0;0;0;0;;0;0;0;0;;0;;;;;false;;;;false;;;;;;;;;ChainMagicTrigger;;;false;0;;false;;;0;;;;;;;0;;;0;;;;0;0;;;;0;;;;;;;;
ChainMagicPerk3;;;;;;;;;;;;;;;false;false;false;false;;;;;;false;false;false;true;false;false;false;false;false;false;false;false;false;false;false;false;false;false;;false;false;false;false;;false;0;0;0;;false;false;0;0;;;;;;;;;Light,Heavy,Ability;;;;;;;;;;;0;;;;0;;0;;;;0;;;;0;;;;;;;;;0;;0;;;0;0;0;0;0;0;;;;;;0;0;;;;;0;0;0;0;0;0;;0;0;0;0;;0;;;;;false;;;;false;;;;;;;;;ChainMagicTrigger;;;false;0;;false;;;0;;;;;;;0;;;0;;;;0;0;;;;0;;;;;;;;
ChainVoidPerk1;;;;;;;;;;;;;;;false;false;false;false;;;;;;false;false;false;true;false;false;false;false;false;false;false;false;false;false;false;false;false;false;;false;false;false;false;;false;0;0;0;;false;false;0;0;;;;;;;;;Light,Heavy,Ability;;;;;;;;;;;0;;;;0;;0;;;;0;;;;0;;;;;;;;;0;;0;;;0;0;0;0;0;0;;;;;;0;0;;;;;0;0;0;0;0;0;;0;0;0;0;;0;;;;;false;;;;false;;;;;;;;;ChainLVoidTrigger;;;false;0;;false;;;0;;;;;;;0;;;0;;;;0;0;;;;0;;;;;;;;
ChainVoidPerk2;;;;;;;;;;;;;;;false;false;false;false;;;;;;false;false;false;true;false;false;false;false;false;false;false;false;false;false;false;false;false;false;;false;false;false;false;;false;0;0;0;;false;false;0;0;;;;;;;;;Light,Heavy,Ability;;;;;;;;;;;0;;;;0;;0;;;;0;;;;0;;;;;;;;;0;;0;;;0;0;0;0;0;0;;;;;;0;0;;;;;0;0;0;0;0;0;;0;0;0;0;;0;;;;;false;;;;false;;;;;;;;;ChainLVoidTrigger;;;false;0;;false;;;0;;;;;;;0;;;0;;;;0;0;;;;0;;;;;;;;
ChainVoidPerk3;;;;;;;;;;;;;;;false;false;false;false;;;;;;false;false;false;true;false;false;false;false;false;false;false;false;false;false;false;false;false;false;;false;false;false;false;;false;0;0;0;;false;false;0;0;;;;;;;;;Light,Heavy,Ability;;;;;;;;;;;0;;;;0;;0;;;;0;;;;0;;;;;;;;;0;;0;;;0;0;0;0;0;0;;;;;;0;0;;;;;0;0;0;0;0;0;;0;0;0;0;;0;;;;;false;;;;false;;;;;;;;;ChainLVoidTrigger;;;false;0;;false;;;0;;;;;;;0;;;0;;;;0;0;;;;0;;;;;;;;
ChainIcePerk1;;;;;;;;;;;;;;;false;false;false;false;;;;;;false;false;false;true;false;false;false;false;false;false;false;false;false;false;false;false;false;false;;false;false;false;false;;false;0;0;0;;false;false;0;0;;;;;;;;;Light,Heavy,Ability;;;;;;;;;;;0;;;;0;;0;;;;0;;;;0;;;;;;;;;0;;0;;;0;0;0;0;0;0;;;;;;0;0;;;;;0;0;0;0;0;0;;0;0;0;0;;0;;;;;false;;;;false;;;;;;;;;ChainIceTrigger;;;false;0;;false;;;0;;;;;;;0;;;0;;;;0;0;;;;0;;;;;;;;
ChainIcePerk2;;;;;;;;;;;;;;;false;false;false;false;;;;;;false;false;false;true;false;false;false;false;false;false;false;false;false;false;false;false;false;false;;false;false;false;false;;false;0;0;0;;false;false;0;0;;;;;;;;;Light,Heavy,Ability;;;;;;;;;;;0;;;;0;;0;;;;0;;;;0;;;;;;;;;0;;0;;;0;0;0;0;0;0;;;;;;0;0;;;;;0;0;0;0;0;0;;0;0;0;0;;0;;;;;false;;;;false;;;;;;;;;ChainIceTrigger;;;false;0;;false;;;0;;;;;;;0;;;0;;;;0;0;;;;0;;;;;;;;
ChainIcePerk3;;;;;;;;;;;;;;;false;false;false;false;;;;;;false;false;false;true;false;false;false;false;false;false;false;false;false;false;false;false;false;false;;false;false;false;false;;false;0;0;0;;false;false;0;0;;;;;;;;;Light,Heavy,Ability;;;;;;;;;;;0;;;;0;;0;;;;0;;;;0;;;;;;;;;0;;0;;;0;0;0;0;0;0;;;;;;0;0;;;;;0;0;0;0;0;0;;0;0;0;0;;0;;;;;false;;;;false;;;;;;;;;ChainIceTrigger;;;false;0;;false;;;0;;;;;;;0;;;0;;;;0;0;;;;0;;;;;;;;
LowerBlockDamagePerk1;;;;;;;;;;;;;;;false;false;false;false;;;;;;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;;false;false;false;false;;false;0;0;0;;false;false;0;0;;;;;;;;;;;;;;;;;;;;0;;;;0;;0;;;;0;;;;0;;;;;;;;;0;;0;;;0;0;0.05000000074505806;0;0;0;;;;;;0;0;;;;;0;0;0;0;0;0;;0;0;0;0;;0;;;;;false;;;;false;;;;;;;;;;;;false;0;;false;;;0;;;;;;;0;;;0;;;;0;0;;;;0;;;;;;;;
LowerBlockDamagePerk2;;;;;;;;;;;;;;;false;false;false;false;;;;;;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;;false;false;false;false;;false;0;0;0;;false;false;0;0;;;;;;;;;;;;;;;;;;;;0;;;;0;;0;;;;0;;;;0;;;;;;;;;0;;0;;;0;0;0.07500000298023224;0;0;0;;;;;;0;0;;;;;0;0;0;0;0;0;;0;0;0;0;;0;;;;;false;;;;false;;;;;;;;;;;;false;0;;false;;;0;;;;;;;0;;;0;;;;0;0;;;;0;;;;;;;;
LowerBlockDamagePerk3;;;;;;;;;;;;;;;false;false;false;false;;;;;;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;;false;false;false;false;;false;0;0;0;;false;false;0;0;;;;;;;;;;;;;;;;;;;;0;;;;0;;0;;;;0;;;;0;;;;;;;;;0;;0;;;0;0;0.10000000149011612;0;0;0;;;;;;0;0;;;;;0;0;0;0;0;0;;0;0;0;0;;0;;;;;false;;;;false;;;;;;;;;;;;false;0;;false;;;0;;;;;;;0;;;0;;;;0;0;;;;0;;;;;;;;
GlobalDesc_Grit;@GlobalDesc_Grit;@GlobalDesc_Grit_description;;;;;;;;;;;;;false;false;false;false;;;;;;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;;false;false;false;false;;false;0;0;0;;false;false;0;0;;;;;;;;;;;;;;;;;;;;0;;;;0;;0;;;;0;;;;0;;;;;;;;;0;;0;;;0;0;0;0;0;0;;;;;;0;0;;;;;0;0;0;0;0;0;;0;0;0;0;;0;;;;;false;;;;false;;;;;;;;;;;;false;0;;false;;;0;;;;;;;0;;;0;;;;0;0;;;;0;;;;;;;;
GlobalDesc_Haste;@GlobalDesc_Haste;@GlobalDesc_Haste_description;;;;;;;;;;;;;false;false;false;false;;;;;;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;;false;false;false;false;;false;0;0;0;;false;false;0;0;;;;;;;;;;;;;;;;;;;;0;;;;0;;0;;;;0;;;;0;;;;;;;;;0;;0;;;0;0;0;0;0;0;;;;;;0;0;;;;;0;0;0;0;0;0;;0;0;0;0;;0;;;;;false;;;;false;;;;;;;;;;;;false;0;;false;;;0;;;;;;;0;;;0;;;;0;0;;;;0;;;;;;;;
Global_Gem_ThreatAdd1;;;;;;;;;;;;;;;false;false;false;false;;;;;;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;;false;false;false;false;;false;0;0;0;;false;false;0;0;;;;;;;;;;;;;;;;;;;;0;;;;0;;0;;;;0;;;;0;;;;;;;;;0;;0;;;0;0;0;0;0;0;;;;;;1;0;;;;;0;0;0;0;0;0;;0;0;0;0;;0;;;;;false;;;;true;;;;;;;;;;;;false;0;;false;;;0;;;;;;;0;;;0;;;;0;0;;;;0;;;;;;;;
